Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,BRK.B,AVGO,TSLA,LLY,XOM,UNH,PG,JNJ,COST,MA,HD,MRK,WMT,ABBV,CVX,NFLX,KO,AMD,ADBE,CRM,PEP,ORCL,LIN,QCOM,TMO,ACN,CSCO,TXN,MCD,AMAT,INTU,AMGN,VZ,DIS,CAT,GE,ABT,IBM,PFE,PM,DHR,CMCSA,SPGI,NOW,UNP,INTC,ISRG,NEE,HON,RTX,T,LOW,COP,BKNG,PGR,MU,TJX,VRTX,LRCX,ETN,ADI,ELV,BLK,REGN,SYK,BSX,CB,MDT,MMC,KLAC,UPS,LMT,ADP,DE,CI,TMUS,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,MO,SBUX,ANET,DUK,WM,ZTS,CL,APH,EOG,SHW,CDNS,CVS,EQIX,TT,CMG,NXPI,MCO,PH,TGT,FDX,SLB,TDG,CSX,ITW,BDX,EMR,GD,FCX,CTAS,MSI,AON,WELL,PYPL,HCA,ECL,NOC,ORLY,ROP,APD,CEG,MAR,AJG,MPC,PCAR,MMM,F,GM,CARR,HLT,NEM,WMB,NSC,EW,ADSK,AIG,DHI,AZO,TRV,DLR,MCHP,AEP,SRE,URI,ROST,AFL,KMB,OKE,VLO,TEL,JCI,HUM,ALL,CCI,PRU,LHX,MET,CPRT,DXCM,D,HES,FIS,GWW,OXY,LEN,AMP,RSG,IQV,KMI,CMI,MPWR,SMCI,OTIS,VRSK,STZ,PAYX,NUE,IR,AME,MSCI,FAST,IDXX,CTVA,RCL,A,PWR,DOW,PCG,CTSH,GIS,FTNT,SYY,PEG,ACGL,MNST,EXC,BKR,YUM,KR,IT,EA,CNC,ODFL,KDP,GLW,VMC,DD,XYL,LULU,BIIB,HAL,ED,EFX,HPQ,ON,ADM,CHTR,HIG,CDW,ROK,DVN,PPG,HWM,CSGP,XEL,TRGP,RMD,WAB,MTD,TSCO,HSY,DAL,CBRE,EIX,IRM,WTW,EBAY,ANSS,AWK,FTV,KHC,NVR,DG,HPE,PHM,GRMN,NTAP,DOV,TROW,WEC,GPN,CHD,VST,LYB,IFF,KEYS,BR,DTE,TTWO,NDAQ,ETR,WST,ZBH,SW,TER,FSLR,DECK,EL,WDC,STE,DLTR,WY,BRO,TYL,AXON,ES,VTR,PPL,PTC,INVH,CPAY,LDOS,FE,CTRA,GDDY,STX,CINF,HUBB,GPC,BLDR,APTV,AEE,CBOE,BALL,ULTA,STLD,WBD,TDY,J,SWKS,PFG,MKC,CCL,ATO,WAT,HOLX,CNP,OMC,LH,TXT,COO,BAX,AVY,CMS,ALGN,TSN,PKG,DRI,WRB,BBY,EXPD,EXPE,CLX,MAA,ZBRA,FDS,DGX,LUV,MAS,IP,K,IEX,NRG,UAL,LVS,AMCR,DOC,ENPH,L,AKAM,GEN,SNA,CAG,CE,DPZ,TRMB,VTRS,LNT,ROL,NI,POOL,RVTY,JBL,SWK,LYV,CF,JBHT,PNR,KMX,NDSN,POOL.1,EVRG,HST,EPAM,SJM,JKHY,LKQ,QRVO,CPT,TECH,JNPR,EMN,APA,IPG,AES,MGM,LW,ALLE,CRL,UHS,ALB,AOS,HII,NWSA,FFIV,TFX,CHRW,TAP,MOS,GNRC,INCY,TPR,MTCH,BXP,CPB,HRL,HSIC,PNW,AIZ,FOXA,BBWI,MKTX,WBA,DAY,NCLH,WYNN,BF.B,BWA,CZR,HAS,ETSY,GL,PAYC,FMC,IVZ,DVA,AAL,MHK,BEN,RL,BIO,PARA,FOX,NWS
2015-01-31,35.9591,33.8653,20.9098,4.9051,32.5373,50.032,20.0382,35.3478,13.423877922077923,23.9997,14.0855,8.6837,22.9951,33.6763,3.8204,58.4048,14.4706,35.8406,7.4786,31.4929,19.1354,8.2961,27.9207,6.4111,17.9924,4.7466,18.7199,43.6427,31.6548,35.8663,23.4878,16.5002,27.1676,38.8961,35.0285,22.043,33.6428,43.8718,28.8505,28.8646,12.5561,16.3009,21.7167,26.5332,42.2114,44.0958,22.4016,33.675,38.4478,11.938088135593219,44.4263,43.2987,32.9126,42.612,16.7592,19.0759,24.0745,11.4188,34.9772,38.9486,10.9726,35.9168,14.4281,36.468378260869564,21.8404,15.901,35.6945,7.5566,42.8842,31.0901,26.9147,22.9748,19.0841,32.9638,20.7628,27.1464,15.5498,13.5633,20.599,16.9551,10.3683,17.8832,29.6683,48.788525974025966,14.6887,32.1384,15.4776,26.1099,18.8983,44.8927,21.7366,23.2036,38.2536,25.1,27.8996,26.4166,22.763,56.7577,13.3248,21.0337,7.717,40.7525,13.2607,20.1605,25.5356,46.0276,14.6479,9.3475,14.8857,27.9621,44.0288,37.9114,23.4396,25.5786,20.3442,14.307,42.5028,18.3804,19.4524,21.3744,51.9034,20.623,20.0037,20.3781,15.255,20.35,33.7951,25.4641,20.9969,49.5439,15.0411,5.729,12.8767,26.847,5.6442,5.9552,15.136595000000003,40.2755,37.6154,32.3818,38.9796,24.2541,10.7356,25.9156,11.0925,21.9,23.2648,55.9267,33.4573,29.6136,26.6243,30.0615,15.5891,20.9862,21.1113,11.7396,6.0763,20.5345,7.9817,5.402,14.237,54.9136,12.5004,21.4183,14.412,32.8177,16.414946153846156,35.6706,54.7027,25.5106,16.2614,53.3657,12.736,31.4736,25.4597,16.4945,41.6738,12.8505,14.5125,7.4256,16.71586375,50.0524,29.6612,42.6894,9.7689,18.7302,26.2575,41.3084,23.0158,22.1188,16.19925760869565,21.3964,20.5115,8.4523,14.427749038461542,28.5722,20.3936,18.307,10.1707,4.8946,37.2037,20.7119,31.5563,24.5506,16.1273,28.2526,4.76,17.1877,24.5227,3.6649,21.083,25.5489,31.3535,19.2977,14.1214,16.1133,23.8811,47.457,22.4186,25.0406,34.5756,12.3685,17.8632,4.5923,34.574,12.5762,7.2955,20.4943,52.5933,13.5217,10.6282,26.2615,26.5202,11.5046,30.0027,19.3259,20.8403,12.3274,22.4643,17.12,11.1627,31.1116,29.4664,22.2958,35.9271,45.9897,47.3264,22.9012,28.6577,11.0896,11.2516,14.7918,12.9599,26.7409,16.0301,20.2184,50.29,30.5997,21.111,22.3617,27.367,14.7079,21.8619,20.9247,19.6331,18.2424,13.408301980198019,28.6,32.3484,19.2275,38.1122,13.5964,21.5923,19.6921,15.266,19.145,20.1778,21.5424,14.8345,25.3233,33.2397,21.8148,24.3865,29.0305,49.1958,49.1339,20.8386,28.4461,52.8597,8.2559,18.06,49.71576,6.5522,18.283,16.6835,17.7829,8.2946,3.7235,15.73,35.0291,57.3212,14.014,16.7268,9.6351,39.7286,16.4243,6.2304,32.5835,17.2348,16.2825,20.0893,17.8777,32.0866,35.8714,21.1142,14.6137,19.1712,11.3488,29.8334,15.2626,11.0705,23.7776,27.7596,5.6917,19.4682,9.9697,16.4004,5.3372,9.809,13.0539,20.6115,54.7681,18.1328,36.3419,19.2737,17.2211,12.5892,16.378,12.7914,24.4348,19.3219,11.3467,35.5046,14.0361,51.910526506024105,19.23451911764706,23.6369,34.8245,21.6146,21.6543,13.7927,15.5689,19.0662,19.5658,27.7877,29.4272,18.5695,23.6192,9.0878,14.0858,4.7719,15.1173,6.2096,42.0409,15.0198,15.3917,7.0762,25.5199,9.0878,36.3396,25.0841,15.9987,21.4584,33.6987,11.7226,26.5057,55.9505,47.2744,17.6676,18.4633,53.42622647058823,12.6228,25.0434,21.8225,16.6169,19.0152,21.886,17.9778,17.4934,14.7283,11.9735,8.9687,31.121,22.245,5.9131,19.2484,24.974,22.1249,17.45866,24.2812,15.5791,58.35992153846154,19.3228,11.583,8.3631,37.4532,9.0038,23.175940816326523,20.8748,51.5572,6.791,11.837218072289156,27.8747,29.0853,33.2036,16.8366,14.0858,18.6907,2.521,24.0474,14.5512,22.5488,27.3377,18.763,15.4419,14.8778,38.4563,17.9689,14.0173,22.8372,23.175940816326523,8.9687
2015-02-28,35.9591,33.8653,20.9098,4.9051,32.5373,50.032,20.0382,37.3243,13.423877922077923,23.9997,14.0855,8.6837,22.9951,33.6763,3.9321,58.4048,14.6977,35.8406,7.4786,31.4929,19.1354,8.2961,27.9207,6.4111,19.8191,4.7466,18.7199,43.2209,31.6548,35.8663,23.4878,16.5422,27.1676,38.8961,35.0285,22.043,33.6428,43.8718,28.8505,28.8646,12.5561,16.3009,21.7167,26.5332,42.2114,44.0958,22.4016,33.675,38.4478,11.938088135593219,44.4263,43.2987,32.9126,42.612,16.7592,19.0759,24.0745,11.4188,34.9772,38.9486,10.9726,35.9168,14.4281,36.468378260869564,21.8404,15.901,35.6945,7.5566,42.8842,31.0901,26.9147,22.9748,19.0841,32.9638,20.7628,27.1464,15.5498,13.5633,20.599,16.9551,10.3683,17.8832,29.6683,48.788525974025966,14.6887,32.1384,15.704,26.1099,18.8983,44.8927,21.7366,23.2036,38.2536,25.1,27.8996,26.4166,22.763,56.7577,13.3248,21.0337,7.717,40.7525,13.2607,20.1605,25.5356,46.0276,14.6479,9.3475,15.5962,27.9621,44.0288,37.9114,23.4396,25.5786,20.3442,14.307,42.5028,18.6438,19.4524,21.3744,51.9034,20.623,20.0037,20.3781,15.255,20.35,33.7951,25.4641,20.9969,49.5439,15.0411,5.729,12.8767,26.847,5.6442,5.9552,15.136595000000003,40.2755,37.6154,32.3818,38.9796,24.2541,10.7356,25.9156,11.0925,21.8169,23.2648,55.9267,33.4573,29.6136,26.6243,30.0615,15.5891,20.9862,21.1113,11.7396,6.0763,20.5345,7.9817,5.402,14.237,54.9136,12.5004,21.4183,14.412,32.8177,16.414946153846156,35.6706,54.7027,25.5106,16.2614,53.3657,12.4783,31.4736,25.4597,16.4945,41.6738,12.8505,14.5125,7.4256,16.71586375,50.0524,28.7856,42.3503,9.7689,18.7302,26.2575,41.3084,23.0158,22.1188,16.19925760869565,21.3964,20.5115,8.4523,14.427749038461542,28.5722,20.3936,17.8986,10.1707,4.8946,37.2037,20.7119,31.5563,24.5506,16.1273,28.2526,4.76,17.1877,24.5227,3.6649,21.083,25.5489,31.3535,19.2977,14.1214,16.1133,23.8144,47.457,22.4186,25.0406,34.5756,12.3685,17.8632,4.5923,34.574,12.5762,7.2955,20.4943,52.5933,13.5217,10.6282,26.2615,26.5202,11.5046,30.0027,19.3259,20.8403,12.3274,22.4643,17.12,11.1627,31.1116,29.4664,22.2958,35.9271,45.9897,47.3264,22.9012,28.6577,11.0896,11.2516,14.7918,12.9599,26.7409,16.0301,20.2184,50.29,30.5997,21.1443,22.3617,27.367,14.7079,21.8619,20.9247,19.6331,18.2424,13.408301980198019,28.6,32.3484,19.2275,38.1122,13.5964,21.5923,19.6921,15.266,19.145,20.1778,21.5424,14.8345,25.3233,33.2397,21.8148,24.3865,29.0305,49.1958,49.1339,20.8386,28.4461,52.8597,8.2559,18.06,49.71576,6.5522,18.283,16.6835,17.7829,8.2946,3.7235,15.73,35.0291,57.3212,14.014,16.7268,9.6351,39.7286,16.4243,6.2304,32.5835,17.2348,16.1142,20.4232,17.8777,32.0866,35.8714,21.1142,14.6137,19.1712,11.3488,29.8334,15.2626,11.0705,23.7776,27.7596,5.6917,19.4682,10.6061,16.4004,5.3372,9.809,13.0539,20.6115,54.7681,18.1328,36.065,19.2737,17.2211,12.5892,16.378,12.7914,24.4348,19.3219,11.3467,35.5046,14.0361,51.910526506024105,19.23451911764706,23.6369,34.8245,21.6146,21.6543,13.9872,15.5689,19.0662,19.5658,27.7877,29.4272,18.5695,23.6192,9.0878,14.0858,5.2504,15.1173,6.2096,42.0409,15.0198,15.3917,7.3376,25.5199,9.0878,36.3396,25.0841,15.9987,21.4584,33.6987,11.7226,26.5057,55.9505,47.2744,17.6676,18.4633,53.42622647058823,12.6228,25.0434,21.8225,16.6169,19.0152,21.886,17.9778,17.4934,14.7283,11.9735,8.9687,31.121,22.245,5.9131,19.2484,24.974,22.1249,17.45866,24.2812,15.5791,58.35992153846154,18.5777,11.583,8.3631,37.4532,9.0038,23.175940816326523,20.8748,51.5572,6.8664,11.837218072289156,27.8747,29.0853,33.2036,16.8366,14.0858,18.6907,2.521,24.0474,14.5512,22.5488,27.3377,18.763,15.4419,14.8778,38.4563,17.9689,14.0173,22.8372,23.175940816326523,8.9687
2015-03-31,35.5689,34.379,20.9098,5.2966,32.2793,46.3019,20.2398,37.3243,13.423877922077923,24.5331,13.6536,8.8714,23.4524,33.4474,3.9321,58.8904,14.6977,36.0186,7.4786,32.9402,18.4884,7.9088,27.9207,4.5339,19.8191,4.7466,18.6716,43.2209,31.9393,32.9416,23.9037,16.5422,27.1676,40.4253,34.7252,22.043,33.6428,46.5419,29.0724,28.6567,16.6986,15.2142,22.6347,26.1883,41.8845,44.1322,22.4016,34.0378,39.5085,11.938088135593219,45.0968,43.5807,32.9662,44.5361,17.5225,19.6139,23.6467,11.4188,33.1575,38.1154,10.7054,36.4172,14.4281,36.468378260869564,21.3799,15.9538,35.6945,8.0154,42.7339,31.7648,26.6899,23.4456,19.097,32.9638,21.3532,25.4595,15.7521,13.6992,20.8979,16.9551,10.0933,18.3477,30.3113,48.788525974025966,15.2465,34.3385,15.704,28.4747,18.8983,45.1644,21.9188,23.2086,38.2597,25.6671,28.0167,26.6008,22.9079,55.4173,14.6602,21.0337,7.5833,41.2628,13.2594,20.9154,25.5356,46.0279,14.9678,9.3475,15.5962,27.9203,44.5913,38.8363,23.9391,25.8049,19.912,14.307,38.5779,18.6438,19.4524,21.2416,50.7106,20.7287,20.3696,20.5041,14.8746,20.828,34.1455,26.5959,26.0068,51.1118,14.96,7.5381,13.3985,27.0717,6.1336,7.2773,15.136595000000003,32.5101,36.84,34.9815,38.9323,26.5643,10.7356,27.1718,10.7189,21.8169,22.1467,55.7104,34.0542,30.323,29.1796,30.4019,15.5891,21.0544,22.3627,12.4808,6.6242,20.834,8.0607,5.3258,14.5436,54.284,14.104,21.4183,15.3972,32.8177,16.414946153846156,38.2726,50.5827,24.9841,15.9674,44.34192641509434,12.4783,31.0598,26.3863,16.5791,43.1288,13.2401,15.7442,7.5964,16.71586375,46.877,28.7856,42.3503,9.7689,18.7302,26.6279,41.1667,23.2646,22.1579,16.19925760869565,21.6877,20.5115,8.4673,14.427749038461542,26.6873,20.1101,17.8986,8.8259,4.8658,39.5906,21.5372,33.0144,27.5308,16.1273,20.5281,4.76,16.2214,25.2491,3.7714,21.4837,25.0266,32.1019,20.4867,15.042,16.6883,23.8144,49.5717,21.1255,25.8434,34.8564,12.3685,17.8632,5.2223,34.4842,12.7568,7.3677,21.0798,51.5866,15.4946,10.6282,23.0017,26.0593,12.6651,29.4536,19.4751,21.2022,12.3099,22.4643,17.2503,11.5692,34.0641,30.0205,22.1394,37.9194,45.9697,47.5805,22.9012,26.915,11.0489,11.2516,14.7918,12.3191,26.4346,16.0301,19.7542,50.1492,32.3773,21.1443,22.5998,34.3101,16.3486,21.8489,20.9247,19.5698,18.2562,13.408301980198019,29.1329,31.6888,19.9291,38.3453,13.5338,21.5923,15.8231,14.5193,19.6288,20.1778,19.0584,14.8345,23.6251,33.1912,22.3045,26.2654,28.9442,47.7706,48.1528,20.8386,28.4461,51.9832,8.2559,19.9219,49.71576,6.935,18.283,17.4568,17.7381,8.2709,3.8214,15.7997,35.7229,57.7082,13.6668,16.7268,9.7816,39.7277,16.6036,6.5567,32.5835,16.3771,16.1142,20.4232,19.7055,32.0866,36.1359,22.2575,14.6341,19.9852,11.3488,29.8334,10.6103,11.0705,25.4026,27.992,6.1626,19.309,10.6061,15.1848,5.3372,10.0252,12.2443,20.2859,54.7082,18.1328,36.065,19.4473,19.9172,12.5373,16.604,12.7914,24.3108,18.7095,14.2632,34.9872,14.0957,51.910526506024105,19.23451911764706,23.0043,34.0075,21.6146,21.6543,13.9872,16.2211,19.1553,19.5658,26.8953,30.0251,18.7647,22.8971,9.2283,15.5735,5.2504,15.1173,7.3377,42.9741,15.751,16.9039,7.3376,25.5199,9.2283,36.0746,25.5441,15.7218,21.4584,34.4079,11.733,23.107,56.0128,44.6669,18.4201,22.2038,52.2324,12.795,24.2038,21.2907,16.6169,19.2333,21.2772,18.0969,18.8129,15.06,12.4044,8.8444,31.542,22.3779,6.04,19.0407,25.3075,21.1984,3.2223,22.0806,14.0748,58.35992153846154,18.5777,11.583,8.4513,37.9492,7.4178,23.175940816326523,20.8748,52.4738,6.8664,11.837218072289156,26.3262,27.9674,33.2036,16.8612,14.9581,18.7798,15.026444642857143,24.5087,17.5986,22.0454,28.19,18.4496,17.7769,14.8778,38.4361,17.6738,15.0886,23.027,23.175940816326523,8.8444
2015-04-30,35.5689,34.379,21.205,5.2966,32.2793,46.3019,20.2398,37.3243,13.423877922077923,24.5331,13.6536,8.8714,23.4524,33.4474,3.9321,58.8904,14.6977,36.0186,7.4405,32.9402,18.4884,7.9088,27.8932,4.5339,19.8191,4.2596,18.6716,43.2209,31.9393,32.9416,23.9037,16.5422,26.1736,40.4253,34.7252,21.5005,28.0972,46.5419,29.0724,28.6567,16.6986,15.2142,22.6347,26.1883,41.8845,44.1322,22.7275,34.0378,39.5085,11.938088135593219,45.0968,43.5807,32.9662,44.5361,17.5225,19.6139,23.6467,11.4188,33.1575,38.1154,10.7054,36.4172,14.4281,36.468378260869564,21.3799,15.9538,35.6945,8.0154,42.7339,31.7648,26.6899,23.4456,19.097,30.9856,21.3532,25.4595,15.7521,13.6992,20.8979,15.5749,10.0933,18.3477,30.3113,48.788525974025966,15.2465,34.3385,15.704,28.4747,19.2887,45.1644,21.9188,23.2086,38.2597,25.6671,28.0167,26.6008,22.9079,55.4173,14.6602,21.4954,7.5833,41.2628,13.2594,20.9154,25.9713,46.0279,14.9678,9.3475,15.5962,27.9203,44.5913,38.8363,23.9391,25.8049,19.912,14.4624,38.5779,18.6438,20.1157,21.2416,50.7106,20.7287,20.3696,20.5041,14.8746,20.828,34.1455,26.5959,26.0068,51.1118,14.96,7.5381,13.3985,27.0717,6.1336,7.2773,15.136595000000003,32.5101,36.84,34.9815,38.9323,26.5643,9.6796,27.1718,10.7189,21.8169,22.1467,55.7104,34.0542,30.323,29.1796,30.4019,15.5891,21.0544,22.3627,12.4808,6.6242,20.834,8.0607,5.3258,14.5436,54.284,14.104,21.8025,15.3972,33.0697,16.414946153846156,38.2726,50.5827,24.9841,15.9674,44.34192641509434,12.4783,31.0598,26.3863,16.5791,43.1288,13.2401,15.7442,7.5964,16.71586375,46.877,28.7856,42.3503,9.9806,18.7302,26.6279,41.1667,23.2646,22.1579,16.19925760869565,21.6877,20.1187,8.4673,14.427749038461542,26.6873,20.1101,17.8986,8.8259,4.8658,39.5906,21.5372,33.0144,27.5308,16.1273,20.5281,4.76,16.2214,25.2491,3.7714,21.4837,25.0266,32.1019,20.4867,15.042,16.6883,23.8144,49.5717,21.1255,25.8434,34.8564,13.1854,18.0601,5.2223,34.4842,12.7568,7.3677,21.0798,51.5866,15.4946,10.6282,23.0017,26.0593,12.6651,29.4536,19.4751,21.2022,12.3099,22.19,17.2503,11.5692,34.0641,30.0205,22.1394,37.9194,45.9697,47.5805,22.9012,26.915,11.0489,11.2516,15.1389,12.3191,26.4346,15.6785,19.7542,50.1492,32.3773,21.1443,22.5998,34.3101,16.3486,21.8489,20.6756,19.5698,18.2562,13.408301980198019,29.1329,31.6888,19.9291,38.3453,13.5338,22.522,15.8231,14.5193,19.6288,20.0638,19.0584,14.8345,23.6251,33.1912,22.3045,26.2654,28.9442,47.7706,48.1528,20.3758,28.4461,51.9832,8.2559,19.9219,49.71576,6.935,17.687,17.4568,17.7381,8.2709,3.8214,15.7997,35.7229,57.7082,13.6668,16.7268,9.7816,39.7277,16.6036,6.5567,34.1849,16.3771,16.1142,20.4232,19.7055,32.9698,36.1359,22.2575,14.6341,19.9852,11.5428,29.7299,10.6103,11.2314,25.4026,27.992,6.1626,19.309,10.6061,15.1848,5.3372,10.0252,12.2443,20.2859,54.7082,17.2425,36.065,19.4473,19.9172,12.5373,16.604,11.5534,24.3108,18.7095,14.2632,34.9872,14.0957,51.910526506024105,19.23451911764706,23.0043,34.0075,17.0121,21.9457,13.9872,16.2211,19.1553,18.3744,26.8953,30.0251,18.7647,22.8971,9.2283,15.5735,5.2504,16.3026,7.3377,42.9741,15.751,16.9039,7.3376,24.8957,9.2283,36.0746,25.5441,15.7218,19.3792,34.4079,11.733,23.107,56.0128,44.6669,18.4201,22.2038,52.2324,12.795,24.2038,21.2907,16.6169,19.2333,21.2772,18.0969,18.8129,15.06,12.4044,8.8444,31.542,22.3779,6.04,19.0407,25.3075,21.1984,3.2223,22.0806,14.0748,58.35992153846154,18.5777,12.1502,8.4513,37.9492,7.4178,23.175940816326523,20.8748,52.4738,6.8664,11.837218072289156,26.3262,27.9674,34.3969,16.8612,14.9581,18.7798,15.026444642857143,24.5087,17.5986,22.0454,28.19,18.4496,17.7769,15.2466,38.4361,17.6738,15.0886,23.027,23.175940816326523,8.8444
2015-05-31,35.5689,34.379,21.205,5.2966,32.2793,46.3019,20.2398,38.8506,13.423877922077923,24.5331,13.6536,8.8714,23.4524,33.4474,4.0157,58.8904,14.8648,36.0186,7.4405,32.9402,18.4884,7.9088,27.8932,4.5339,20.9321,4.2596,18.6716,44.8647,31.9393,32.9416,23.9037,16.5571,26.1736,40.4253,34.7252,21.5005,28.0972,46.5419,29.0724,28.6567,16.6986,15.2142,22.6347,26.1883,41.8845,44.1322,22.7275,34.0378,39.5085,11.938088135593219,45.0968,43.5807,32.9662,44.5361,17.5225,19.6139,23.6467,11.512,33.1575,38.1154,10.7054,36.4172,14.3839,36.468378260869564,21.3799,15.9538,36.1135,8.0154,42.7339,31.7648,26.6899,23.4456,19.097,30.9856,21.3532,25.4595,15.7521,13.6992,20.8979,15.5749,10.0933,18.3477,30.3113,48.788525974025966,15.2465,34.3385,15.7641,28.4747,19.2887,45.1644,21.9188,23.2086,38.2597,25.6671,28.0167,26.6008,22.9079,55.4173,14.6602,21.4954,7.5833,41.2628,13.2594,20.9154,25.9713,46.0279,14.9678,9.5977,15.0485,27.9203,44.5913,38.8363,23.9391,25.8049,19.912,14.4624,38.5779,19.1941,20.1157,21.2416,50.7106,20.7287,20.3696,20.5041,14.8746,20.828,34.1455,26.5959,26.0068,51.1118,14.96,7.5381,13.3985,27.0717,6.1336,7.2773,15.136595000000003,32.5101,36.84,34.9815,38.9323,26.5643,9.6796,27.1718,10.7189,21.8784,22.1467,55.7104,34.0542,30.323,29.1796,30.4019,15.9032,21.0544,22.3627,12.4808,6.6242,20.834,8.0607,5.3258,14.5436,54.284,14.104,21.8025,15.3972,33.0697,16.414946153846156,38.2726,50.5827,24.9841,15.9674,44.34192641509434,12.5318,31.0598,26.3863,16.5791,43.1288,13.2401,15.7442,7.5964,16.71586375,46.877,29.0349,42.3492,9.9806,18.7302,26.6279,41.1667,23.2646,22.1579,16.19925760869565,21.6877,20.1187,8.4673,14.427749038461542,26.6873,20.1101,18.4069,8.8259,4.8658,39.5906,21.5372,33.0144,27.5308,16.1273,20.5281,4.9504,16.2214,25.2491,3.7714,21.4837,25.0266,32.1019,20.4867,15.042,16.6883,23.6581,49.5717,21.1255,25.8434,34.8564,13.1854,18.0601,5.2223,34.4842,12.7568,7.3677,21.0798,51.5866,15.4946,10.6282,23.0017,26.0593,12.6651,29.4536,19.4751,21.2022,12.3099,22.19,17.2503,11.5692,34.0641,30.0205,22.1394,37.9194,45.9697,47.5805,22.9012,26.915,11.0489,11.2871,15.1389,12.3191,26.4346,15.6785,19.7542,50.1492,32.3773,21.4189,22.5998,34.3101,16.3486,21.8489,20.6756,19.5698,18.2562,13.408301980198019,29.1329,31.6888,19.9291,38.3453,13.5338,22.522,15.8231,14.5193,19.6288,20.0638,19.0584,14.6891,23.6251,33.1912,22.3045,26.2654,28.9442,47.7706,48.1528,20.3758,28.4461,51.9832,8.2559,19.9219,49.71576,6.935,17.687,17.4568,17.7381,8.2709,3.8214,15.7997,35.7229,57.7082,13.6668,16.9735,9.7816,39.7277,16.6036,6.5567,34.1849,16.3771,16.1965,21.2086,19.7055,32.9698,36.1359,22.2575,14.6341,19.9852,11.5428,29.7299,10.6103,11.2314,25.4026,27.992,6.1626,19.309,10.8826,15.1848,5.4995,10.0252,12.2443,20.2859,54.7082,17.2425,36.2996,19.4473,19.9172,12.5373,16.604,11.5534,24.3108,18.7095,14.2632,34.9872,14.0957,51.910526506024105,19.23451911764706,23.0043,34.0075,17.0121,21.9457,14.1222,16.2211,19.1553,18.3744,26.8953,30.0251,18.7647,22.8971,9.2283,15.5735,5.8702,16.3026,7.3377,42.9741,15.751,16.9039,7.3653,24.8957,9.2283,36.0746,25.5441,15.7218,19.3792,34.4079,11.733,23.107,56.0128,44.6669,18.4201,22.2038,52.2324,12.795,24.2038,21.2907,16.1777,19.2333,21.2772,18.0969,18.8129,15.06,12.4044,8.8444,31.542,22.3779,6.04,19.0407,25.3075,21.1984,3.2223,22.0806,14.0748,58.35992153846154,18.8448,12.1502,8.4513,37.9492,7.4178,23.175940816326523,20.9762,52.4738,6.6291,11.837218072289156,26.3262,27.9674,34.3969,16.8612,14.9581,18.7798,15.026444642857143,24.5087,17.5986,22.0454,28.19,18.4496,17.7769,15.2466,38.4361,17.6738,15.0886,23.027,23.175940816326523,8.8444
