Date,MSFT,AAPL,NVDA,GOOGL,META,AVGO,LLY,JPM,UNH,V,PG,JNJ,COST,MA,HD,MRK,WMT,ABBV,BAC,KO,ADBE,CRM,PEP,ORCL,LIN,QCOM,WFC,TMO,ACN,CSCO,TXN,MCD,AMAT,INTU,AMGN,VZ,CAT,GE,ABT,IBM,PFE,PM,DHR,CMCSA,GS,SPGI,UNP,INTC,ISRG,NEE,HON,AXP,RTX,T,LOW,BKNG,MS,PGR,TJX,LRCX,C,ETN,ADI,ELV,BLK,PLD,REGN,SYK,BSX,CB,MDT,MMC,KLAC,UPS,PANW,BAC.1,LMT,ADP,DE,AMT,BX,CI,TMUS,SCHW,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,MO,ICE,SBUX,ANET,DUK,WM,ZTS,CL,APH,KKR,SHW,CDNS,CVS,EQIX,MCK,TT,CMG,CME,NXPI,MCO,PH,TGT,PNC,FDX,USB,TDG,CSX,ITW,BDX,EMR,GD,CTAS,MSI,AON,WELL,PYPL,HCA,ECL,NOC,ORLY,ROP,APD,MAR,PSX,AJG,PCAR,MMM,COF,GM,TFC,HLT,NEM,WMB,NSC,EW,AIG,DHI,AZO,TRV,O,SPG,DLR,MCHP,AEP,SRE,URI,ROST,AFL,KMB,OKE,PSA,TEL,BK,JCI,HUM,ALL,CCI,PRU,LHX,MET,CPRT,D,FIS,GWW,LEN,AMP,RSG,IQV,KMI,CMI,MPWR,SMCI,VRSK,STZ,PAYX,NUE,IR,AME,MSCI,FAST,IDXX,CTVA,A,PWR,DOW,PCG,CTSH,FANG,GIS,COR,FTNT,SYY,PEG,ACGL,MNST,EXC,BKR,YUM,KR,DFS,IT,EA,EXR,CNC,ODFL,KDP,GLW,VMC,DD,XYL,LULU,BIIB,ED,EFX,HPQ,ON,ADM,VICI,HIG,CDW,ROK,PPG,HWM,CSGP,XEL,RMD,WAB,MTD,AVB,TSCO,HSY,CBRE,EIX,IRM,MTB,WTW,EBAY,FITB,ANSS,AWK,FTV,KHC,NVR,DG,HPE,PHM,GRMN,NTAP,DOV,TROW,WEC,GPN,STT,CHD,LYB,IFF,KEYS,BR,DTE,EQR,TTWO,NDAQ,ETR,WST,CAH,ZBH,TER,DECK,EL,STE,DLTR,BRO,TYL,ES,PPL,PTC,RJF,SYF,CPAY,LDOS,RF,HBAN,FE,GDDY,STX,CINF,HUBB,GPC,BLDR,APTV,AEE,CBOE,BALL,ULTA,STLD,CFG,TDY,J,SWKS,PFG,MKC,ATO,WAT,ESS,HOLX,CNP,OMC,LH,TXT,COO,BAX,AVY,CMS,NTRS,ALGN,TSN,EG,PKG,WRB,BBY,EXPD,CLX,MAA,MOH,ZBRA,FDS,DGX,BG,MAS,IP,VRSN,K,IEX,AMCR,L,KEY,AKAM,GEN,SNA,CAG,CE,DPZ,TRMB,KIM,VTRS,LNT,ROL,NI,POOL,RVTY,JBL,SWK,JBHT,PNR,KMX,NDSN,POOL.1,EVRG,EPAM,SJM,JKHY,LKQ,QRVO,CPT,TECH,JNPR,EMN,IPG,AES,LW,ALLE,CRL,UHS,ALB,AOS,REG,HII,FFIV,TFX,CHRW,TAP,MOS,GNRC,TPR,BXP,CPB,HRL,HSIC,PNW,AIZ,FOXA,BBWI,MKTX,WBA,FRT,BF.B,BWA,HAS,GL,PAYC,FMC,IVZ,DVA,MHK,BEN,RL,BIO,PARA
2024-07-20,34.5172576,30.8377461,40.35382,22.86545,23.1664,25.216633199999997,56.0307671,12.90874,19.30238,25.49975,24.55951,15.58558,44.1005569,30.11375,23.49518,14.39065,25.7416737,15.22894,12.40781,22.84145,28.64674,25.5771538,20.09754,20.4410669,28.17138,17.89586,11.75852,24.03712,26.65053,13.72589,32.259018,20.90908,23.589066799999998,34.00318,16.23453,9.00262,16.07352,37.16688,20.72685,16.882222700000003,12.98358,16.4605,31.26516,9.49201,12.5467,32.858515100000005,21.08084,26.40935,64.89482,21.0084,20.50741,17.9009,18.81623,8.56401,19.11371,22.33242,14.0609617,18.19109,26.67064,27.25114,10.37261,25.692540399999995,28.623726199999993,12.61439,19.30182,43.48666,23.42773,27.71591,30.537641299999997,11.96997,14.7931168,23.57439,25.050621099999997,16.51762,56.31978,12.40781,17.94914,25.42125,16.10232,34.0689951,25.93279,11.55404,18.81751,17.92355,17.34375,10.78366,18.89824,19.59746,23.03089,6.7664898,41.20621,9.59226,24.089,21.300763099999998,40.9250602,17.75254,29.4269627,30.43545,25.937112199999998,33.361666699999994,20.8001452,27.69841,43.86487,8.14733,71.85833,18.28044,30.2624857,45.93737,21.140748300000002,18.72267,35.7436505,21.46861,15.65182,13.08917,14.48821,11.16182,34.00534,17.59395,23.70007,17.2796205,20.25387,18.91716,40.7406692,27.0166954,18.63361,71.88462,14.24011,14.99912,35.65699,17.54729,24.31595,30.50907,20.22618,25.04647,14.13883,25.70964,13.00812,14.182,10.27511,5.02011,12.24484,30.19312,14.34151,24.81949,18.75159,30.34875,12.08352,11.33187,18.25226,10.41431,36.93156,25.12855,127.6279,22.154128599999982,15.87686,15.79676,15.452163200000001,23.48993,13.3223683,20.07127,15.76304,29.11455,19.50049,10.70398,18.00261,22.71624,13.12756,39.99848,8.91951,17.72357,8.3684,33.01411,16.77872,14.80775,22.9180471,11.83049,11.53107,30.4058651,19.81716,17.95322,15.56394,57.64182,24.3343037,38.9185444,18.3681873,24.60282,16.08417,27.7005776,24.26451,32.89944,32.58303,41.45197,18.77506,24.44444,27.392435899999995,16.67853,13.13965,15.92024,10.58594,14.3316,15.9408,33.847591900000005,16.37237,20.3469426,11.27299,27.71786,14.63286,16.56295,21.71117,12.13032,11.6604743,39.3443,18.82127,39.09004,10.0169966,32.76345,16.96939,20.216454199999998,29.58522,21.02651,31.91356,23.3435373,14.27662,18.48997,31.39852,10.32834,18.25389,11.88352,11.20021,9.81946,21.6058,24.6658,15.0117464,31.34616,95.6935196,15.6026,24.27179,22.20684,32.89683,40.2098,25.49625,20.16329,20.88154,14.79653,39.1827664,11.21525,15.72268,11.24468,12.19759,33.19228,26.37962,19.3617,10.88471,17.15827,16.42626,10.20937,9.89248,27.969833899999998,17.9337092,19.73147,12.69366,18.54927,8.40004,9.90551,29.39272,10.98777,24.60648,22.42643,24.64809,16.65376,45.87612,49.4651711,22.49532,14.61608,39.84409,12.99342,13.4587,33.8404378,28.10771,27.1028,24.41584,15.35911,24.97299,55.44652,13.34702,16.87699,33.34723,11.1226,8.416,14.66297,17.16857,10.56382,11.92329,14.34888,27.78437,21.44155,18.9616,22.50023,14.325286799999999,12.60239,10.7514975,16.11493,21.50787,19.38147,15.5203739,15.485089499999999,11.88613,23.94455,18.12844,19.40458,10.96243,25.43726,17.57483,25.13952,51.32554,18.4762,17.62165,11.15825,14.10469,13.54456,24.31346,12.8886688,22.79665,17.36939,12.27969,25.48364,18.75942,6.4356007,20.4712693,13.03128,14.10581,24.0179,21.88431,34.75716,11.67586,25.58215,25.11646,16.20479,12.51916,17.30925,18.4524609,22.00994,15.84602,23.91625,13.88164,0.0,11.37292,15.05671,11.5608,14.00239,11.3659,11.30607,24.12134,19.5748,34.49172,4.35294,17.25288,47.77273,16.41896,29.75886,22.81116,12.67065,19.18833,25.03393,18.16757,24.07981,24.00499,29.75886,14.1232,20.53334,11.76129,29.55569,11.02984,19.91862,79.15261,38.9813,17.1108051,11.90505,10.39986,8.88173,12.8172,17.23252,19.06542,12.86444,34.33504,21.23567,33.45311,15.58864,13.58695,15.72834,23.83136,10.7956854,10.61795,23.71959,9.38966,34.36454,14.62615,19.54143,13.6665868,17.33874,10.8011,9.60577,11.10586,31.30544,6.2276166,36.60126,25.44131,8.0332665,16.02825,10.0452084,24.3034806,14.16636,9.53137,14.12048,13.0782,9.16683,14.84639,27.57474,11.11754
2024-06-30,34.5172576,30.6245,42.49157,23.52994,24.72927,25.216633199999997,56.0307671,12.80443,18.17585,25.19172,24.11534,14.637167400000001,44.1005569,29.95363,22.22452,13.96739,25.7416737,14.70142,12.07823,22.26303,28.88278,25.59049,19.87204,20.4410669,27.76593,19.15229,11.74993,24.82069,24.56463,13.781,32.259018,20.62146,23.589066799999998,35.16128,15.30252,8.93259,15.27225,37.35724,21.80144,16.882222700000003,12.27947,15.47945,31.94359,9.487822300000001,12.2559,31.19361,19.50366,24.41081,65.84362150000001,20.68291,20.47894,17.67368,18.33775,8.54995,17.66648,22.34758,14.0609617,19.36383,26.33782,27.2518897,10.4327,25.692540399999995,28.623726199999993,14.1425,18.76622,42.44199,23.18174,27.6617,30.537641299999997,11.67585,14.7931168,23.6493,25.050621099999997,15.59207,57.73921,12.07823,17.68702,24.55254,15.76884,34.0689951,23.99132,11.36245,18.4865,21.21613,16.57621,10.17575,18.49005,18.68436,23.13319,6.7664898,43.437429699999996,8.85222,22.44356,21.300763099999998,40.9250602,16.66306,28.85195,29.55588,25.937112199999998,33.361666699999994,20.5591,25.57263,48.13784,8.06445,68.51399,18.44593,30.2624857,53.9203,21.140748300000002,18.66568,35.7436505,19.87185,15.41762,12.30375,14.2041,10.16151,35.64372,16.80736,23.09709,17.2796205,19.27492,18.98288,40.7406692,27.0166954,18.41366,70.45347,13.95959,14.99907,34.88202,17.41898,24.47098,30.32811,19.8474,24.85453,11.28881,24.62653,12.42396,14.06046,9.79532,4.81501,11.29032,30.07208,14.0545414,23.89789,17.37199,32.3685,10.5525,9.85773,18.33702,10.74628,34.7150125,24.93307,128.50744,22.154128599999982,14.94923,15.764710000000001,14.53917,23.78396,13.3223683,19.30761,15.53274,27.77134,19.38181,10.74511,17.3846,21.87505,12.05309,37.61309,8.43828,16.95263,7.77918,34.57831,16.82172,14.8402,22.50907,10.21302,11.99143,30.4058651,18.63712,16.73968,14.75033,58.64535,24.3343037,38.9185444,18.85295,23.80422,15.53658,27.14072,23.88122,32.09933,30.26975,42.80029,18.30274,23.90022,27.392435899999995,16.06845,12.79402,14.54981,10.23498,13.963346399999999,16.07185,33.99515,16.1466541,20.13771,11.80718,27.2388614,13.99402,16.24555,22.65125,11.13291,11.18703,38.51319,18.8114,37.02001,10.0169966,29.08432,17.20142,19.56587,28.02723,21.25373,31.36969,23.3435373,14.3959,17.31402,31.10296,9.73616,17.21799,11.1589,10.58741,9.68379,21.13193,25.0594,15.0117464,31.19299,95.65217,15.595013000000002,22.85748,21.21249,34.17233,40.16658,25.65199,19.26434,18.9149,14.18637,39.1827664,10.57678,15.66427,11.26465,11.08916,33.70339,24.14792,18.95625,10.52941,15.44822,17.73162,10.55334,8.66745,27.969833899999998,17.9337092,19.38884,13.13999,18.23506,8.06337,9.2966,29.74012,10.76137,24.00413,22.32034,24.03582,16.0614,45.35287,49.4651711,21.92708,14.13213,41.16397,13.43408,13.21345,33.8404378,28.1273462,28.15783,23.89876,15.3783,24.42963,53.16766,13.1101254,16.31461,34.43263,12.68784,8.16111,13.45254,16.77765,9.8963,10.96688,13.82487,26.81419,21.9122,18.3186,22.17248,14.325286799999999,10.98143,10.7514975,15.957482,19.70271,18.94152,15.5203739,12.46499,11.04537,23.6429,17.1293,18.10614,10.12454,24.53652,16.66476,24.05379,49.93854,17.56856,18.84428,11.10011,13.55017,13.103,23.38915,12.8886688,22.6578,17.10386,12.23485,25.391867,17.9646,6.4356007,20.25092,13.13146,13.45497,25.15775,21.89967,34.2862,12.05806,24.46447,24.19507,15.26724,11.98545,15.74671,18.4524609,22.05682,15.7699,23.57988,13.38443,0.0,11.23143,15.0502426,11.32952,13.43742,10.68461,10.77852,31.46588,19.55381,30.81552,3.89135,15.970847000000001,47.21765,16.05103,27.78074,22.05165,12.47005,17.58491,22.91312,17.57559,22.11234,23.5312,27.78074,13.9334316,19.9517875,11.7498033,29.49631,10.7414466,19.02333,73.6931,36.71535,17.1108051,11.96346,10.275251800000001,9.11543,13.83327,16.41041,18.01879,13.15685,27.61651,19.76795,31.51441,14.54828,13.37574,15.521078600000001,23.84651,10.7956854,10.34619,20.08049,9.75715,30.82778,14.24159,19.4584393,13.6665868,16.17569,10.48737,8.91662,11.55907,29.674069000000003,6.2276166,33.75004,25.44131,8.0332665,15.95832,10.0452084,24.3034806,13.77321,8.74394,14.09736,11.36445,8.66749,15.73408,25.6578373,9.59549
2024-05-31,32.81349,28.18584,37.94711,22.2529,22.94321,25.216633199999997,55.77281,12.78318,17.6549,26.12573,24.07069,14.637167400000001,44.1005569,30.34213,21.53588,14.16498,25.7416737,13.83571,12.22487,22.03046,24.1678,25.5771538,20.798,19.48328,27.53162,19.63492,11.96988,25.51756,22.80321,13.42805,32.259018,20.94545,23.589066799999998,30.82369,14.97268,8.91484,15.5293,38.85556,21.44461,16.882222700000003,12.60889,15.60869,32.86619,9.487822300000001,12.2764,29.9004,20.01651,24.40085,61.91319,23.93802,19.97333,18.26289,19.67767,8.17114,17.7374,21.34614,14.0609617,19.08402,24.6757,27.2518897,10.07193,25.692540399999995,28.623726199999993,14.05538,18.45086,40.2206,21.61943,27.72999,30.537641299999997,12.30312,14.94478,23.28592,25.050621099999997,15.82707,50.25562,12.22487,17.78687,25.21465,15.83772,34.0689951,23.34186,11.85422,18.18995,20.9647,16.67279,9.53207,19.19447,19.3034,24.9534,6.7664898,41.05177,9.00313,21.94363,21.31187,37.3463,17.21061,28.42632,28.90802,25.937112199999998,33.361666699999994,20.09025,26.01183,44.79263,8.08443,69.09173,18.00661,30.2624857,54.09247,21.140748300000002,18.86858,35.7436505,20.82383,16.24974,12.49147,12.61443,10.33753,37.67805,16.93087,23.62278,17.2796205,19.55711,19.61756,40.7406692,27.0166954,17.7141,70.0615,15.22895,15.8185142,34.03494,17.99294,22.3138,28.6347,20.5116,23.76996,10.61505,24.06639,12.84886,13.85886,9.59141,4.70538,11.00038,27.65333,15.35645,23.18735,18.17182,30.51985,11.12444,10.33827,17.14742,11.14441,34.7150125,25.02978,124.87327,22.154128599999982,15.36013,15.96576,15.07317,22.84668,13.3223683,18.71981,15.45477,26.38715,19.28006,10.7247,18.75929,21.0556,11.13771,37.9475,8.66663,16.97663,8.00456,33.87601,18.48348,14.9323,22.91425,10.96185,12.24544,29.96456,19.29407,16.35204,15.0566,52.503,24.3191,37.79775,18.3681873,24.55001,14.31151,27.7005776,24.25066,32.83469,31.09038,43.65682,18.76551,23.99492,27.392435899999995,17.18708,13.54174,14.15125,10.2149,15.04245,16.16244,33.847591900000005,16.18222,20.32461,12.03419,28.1791,15.18276,15.43711,23.50356,11.84065,10.65747,35.99259,17.7908,34.16724,10.11201,28.027,17.58394,18.74623,28.66027,21.2789579,32.63445,23.3435373,14.07458,18.10921,29.73095,10.16713,18.34577,11.39,10.59918,9.93584,21.11914,23.38333,15.15949,34.00418,95.6935196,15.595013000000002,24.63789,22.91723,34.43651,37.84198,27.12011,20.70629,18.67789,15.17425,39.1827664,10.51843,15.25941,11.37594,11.47466,33.27882,24.49427,19.04323,11.54863,15.64087,18.36313,9.3858,9.24122,27.969833899999998,17.57679,19.78559,13.63442,18.83236,8.48121,9.43095,30.68035,11.29247,24.04801,22.60271,24.46595,16.95031,42.39797,49.4651711,21.47951,14.69651,41.42366,13.56388,14.01943,33.8404378,28.1273462,32.4384,24.26235,17.09775,24.45695,50.74958,13.1101254,17.30588,33.40346,12.61316,7.76926,13.46354,16.98998,9.60822,11.10491,14.55216,26.76853,19.73667,18.10399,22.5264794,14.325286799999999,12.71077,12.58521,15.957482,19.96261,21.97778,15.5203739,11.82106,10.83446,24.18952,17.08394,15.74137,10.54133,24.73203,16.6134,25.66531,46.42174,17.45281,18.51335,11.50353,12.96151,13.37006,25.29435,12.8886688,23.58421,18.08074,12.34195,26.03393,18.43741,6.4356007,20.4676,13.47804,13.60036,24.48508,21.8837439,32.0463,12.75209,24.61715,24.65241,15.82508,11.85552,16.51237,18.4524609,21.62511,16.49355,24.45181,13.94679,0.0,11.21692,15.0502426,11.25419,14.02706,11.15425,12.06743,30.99094,19.46989,30.54591,3.88037,15.970847000000001,44.21756,16.14893,27.48981,22.86205,13.16197,18.99046,23.03009,18.48453,22.94669,23.81324,27.48981,14.22326,19.9517875,11.7498033,29.37148,10.7414466,16.02545,65.43635,39.45109,17.1108051,12.31137,10.96776,11.28889,14.42553,16.9009,18.18372,13.54795,31.43172,20.22244,31.31854,14.94812,13.12256,15.521078600000001,23.68313,10.7956854,11.11071,22.45869,9.91677,30.30015,14.31151,19.4584393,13.6665868,16.6956,10.93613,9.0641,15.72243,29.674069000000003,6.2276166,33.65337,25.44131,8.51277,16.49422,10.0452084,24.3034806,13.88446,9.2157,14.96719,12.20496,9.17717,16.79644,27.0495,10.7627
2024-04-30,30.71831,25.63512,34.47516,21.00685,21.18448,25.216633199999997,55.79963,12.22559,17.2183,25.76891,23.86837,14.637167400000001,43.45187,31.33945,21.75832,14.57231,25.11861,13.9106,11.31389,21.64103,25.1497,27.45333,21.15625,18.91011,28.36471,16.89038,11.92482,25.58045,24.24269,13.45631,32.259018,22.01616,23.589066799999998,36.59859,14.06009,8.55614,15.36713,38.22911,22.22152,16.8743,11.60968,14.61312,31.56332,9.487822300000001,11.45435,29.03942,20.40086,24.03186,57.10456,19.92977,19.03826,17.80508,18.50562,7.57467,18.70405,19.71452,13.37239,19.2676,22.92977,26.59481,9.91192,25.692540399999995,28.623726199999993,13.79661,18.02315,37.14827,19.72395,27.4806,30.07868,11.26837,14.96205,22.38272,25.050621099999997,16.78618,52.19443,11.31389,17.52984,25.38621,14.65417,34.0689951,22.58352,12.55531,17.06726,20.15536,16.96446,9.59628,19.8636,18.35816,24.12089,6.7664898,38.9321,8.52583,21.51846,21.300763099999998,34.23429,16.46776,28.15647,27.55771,25.69679,33.361666699999994,19.48155,25.6667,43.12176,8.18404,60.84291,18.4479964,30.03407,54.61711,21.39664,17.83084,34.46745,21.481192,17.13933,12.15751,12.92256,10.58693,37.92113,16.63829,23.76345,17.56133,19.59423,18.7762,40.73987,26.61069,17.70074,69.54237,14.37643,14.46371,33.63976,19.33816,24.01082,27.48987,18.14093,25.02642,10.0757,22.29558,12.56067,13.42972,9.83401,4.6949986,11.34064,27.11603,14.0545414,21.17185,18.6012,29.75471,10.76939,9.94688,18.50779,11.009,34.7150125,22.91251,100.86635,22.154128599999982,14.53234,15.7551205,15.05964,21.75826,13.03528,19.16345,15.6308,24.8307897,18.22139,10.15824,17.35663,17.65235,12.82706,34.78358,7.94409,16.16838,8.1853,35.99788,18.07045,14.4086,22.89637,10.36505,11.53276,30.4058651,20.85592,15.33171,15.35811,52.79386,24.3343037,33.49958,18.56857,24.25932,14.20061,27.7005776,25.53684,30.88588,31.82798,44.2465,19.15937,24.25787,27.392435899999995,16.97494,12.49726,14.34672,10.06949,15.36784,17.45948,36.82462,16.1466541,18.62798,11.1094,29.55128,15.42452,14.9489,24.48724,12.52077,11.12955,35.71497,17.28358,31.51077,10.27263,29.14167,17.30157,16.66251,29.97419,21.1353,31.6044,25.42298,13.4412,17.76122,28.19804,8.03283,17.62947,10.9020708,10.67597,9.26202,23.09069,21.72738,15.0117464,30.24358,95.6935196,15.595013000000002,25.55257,21.81355,30.81001,37.62952,25.97917,20.21059,19.39574,14.10872,39.1827664,10.02228,14.9827,11.03184,11.19882,33.52773,23.30953,19.25556,12.69636,15.14833,19.20447,9.02527,8.76646,26.81702,15.36784,19.29908,12.6899943,16.999311,10.57106,9.03809,31.29768,11.35907,23.31205,24.04004,24.21924,16.07835,41.92162,45.95656,21.71547,14.00678,44.68221,13.77153,14.94566,33.37829,27.80564,41.90876,22.24276,17.06435,22.00453,48.76232,13.30442,16.15912,34.24094,12.5312,7.82966,15.57983,16.4798,9.56043,10.81233,13.8702,25.94776,18.29702,17.85477,22.42599,15.59066,13.85662,12.52392,16.04182,21.39849,21.96023,15.5203739,12.03489,10.44365,23.19874,18.13851,15.51009,10.18808,26.05062,17.45684,26.00191,45.97647,18.41133,17.60831,11.49778,13.3431,12.91214,24.73477,13.92669,22.50417,17.36129,12.03846,28.62327,22.08667,6.4356007,19.29525,12.80113,12.1552,23.69674,23.70015,30.59025,13.8635,24.7687,25.42617,15.39576,11.2131,16.12713,15.65062,21.02469,16.18443,25.84343,12.24154,0.0,11.32562,15.0502426,9.40287,13.77516,11.49022,13.53065,32.25447,22.14154,28.28771,4.22973,16.23895,43.12397,16.25665,27.32014,21.46778,12.89855,22.08983,23.30886,17.96438,21.95236,24.7574,27.32014,13.9334316,23.02725,11.7498033,29.96905,10.7414466,16.38411,58.09366,33.63665,16.99034,11.50963,10.64261,9.3875,13.60786,16.86834,20.77621,12.1331,31.73795,20.01788,31.13663,16.76549,12.83832,15.521078600000001,22.42252,10.7956854,10.14525,22.23618,9.12144,30.99459,14.66568,22.24725,13.6777,15.68737,11.13311,8.9991,13.80073,29.674069000000003,6.2276166,35.34337,25.44131,8.39623,17.02116,10.0452084,24.3534,15.47223,8.30452,15.04944,11.54678,8.83183,14.66624,25.6578373,9.79616
2024-03-31,34.50901,25.67104,36.37828,22.22497,24.30443,25.216633199999997,56.0307671,12.59323,17.8038,27.29976,24.11743,14.84864,44.1005569,33.45609,24.7626443,15.35145,25.47612,15.246328400000001,12.11331,21.72894,27.42302,30.75346,21.4446,20.4410669,29.85652,17.34738,12.2669,26.93386,27.93125,14.14522,32.259018,22.67361,23.589066799999998,38.05309,14.52555,9.14474,17.305,37.86916,24.60258,16.882222700000003,12.54141,14.37864,32.84571,10.23171,12.42234,30.37156,22.0083,32.31754,63.87811,18.79457,20.61066,17.87239,18.1165,7.9751,20.7927776,20.72702,14.0609617,21.49442,24.73906,27.2518897,10.74565,25.692540399999995,28.623726199999993,13.97128,20.76975,50.9781,21.494,28.387874099999998,30.43472,11.96586,16.24448,24.18392,25.050621099999997,18.07467,50.99612,12.11331,17.49685,26.21007,15.37425,34.0689951,26.40454,12.77102,17.91931,21.47524,18.5319,10.3009,19.90423,17.89983,24.50459,7.92519,41.93387,8.68881,23.15929,21.62053,38.733,16.19586,29.4269627,29.23786,25.80895,33.361666699999994,20.25585,30.2546533,50.9855217,9.6078,70.62692,18.4479964,29.3674,54.39213,22.45205,17.93319,35.7436505,21.481192,18.87767,13.05113,14.18215,11.40158,37.75123,18.77019,26.47255,18.52323,20.68953,19.29807,40.7406692,27.0166954,20.61819,74.80167,13.00042,15.8185142,36.12475,19.41041,25.6473382,30.92682,19.10059,26.70818,12.13871,24.56674,15.39459,11.05028,10.80598,5.0782,11.36321,29.92506,17.48463,21.60727,21.22373,34.68275,10.87138,11.5904,19.298140999999998,12.62648,34.7150125,25.51469,112.12305,22.154128599999982,15.38679,15.7551205,15.452163200000001,24.63425,13.30375,18.78272,16.04889,27.90184,18.80056,10.89466,17.34374,21.52566,13.43603,36.43142,8.72055,16.72401,8.44123,37.9562574,17.19131,15.80019,22.9180471,11.76511,12.6954317,30.4058651,22.75822,15.01765,16.03675,52.91823,24.3343037,36.16001,20.88357,25.39866,14.64534,27.7005776,26.7416,37.67665,33.6782956,48.5026,20.27899,25.69078,27.392435899999995,19.06978,12.34686,15.96061,11.334,15.26097,17.78062,40.03305,17.95263,18.19961,11.58383,32.47988,15.39836,16.33079,23.96314,12.88688,11.6604743,41.67009,17.90974,35.00442,11.58467,34.1787,16.04843,17.71176,32.03286,21.2789579,31.36124,27.50179,13.94585,17.08673,33.350497,8.6717,17.21394,11.24873,11.17329,10.23015,23.6512654,22.67389,17.07064,30.91275,95.6935196,15.595013000000002,25.31285,21.50027,33.33613,37.80127,25.59121,20.2375,21.4167321,14.2118,39.1827664,10.43282,16.83861,11.30333,11.68612,35.82703,23.32897,22.68801,12.13932,16.69608,21.45907,9.41283,10.21372,27.79795,15.78283,19.5733,15.38496,16.999311,11.51056,9.98578,30.32118,11.9505499,23.48305,25.29684,25.65946,16.76574,40.72033,46.6891,22.83626,14.66861,51.92704,14.86095,16.40023,33.8404378,28.1273462,44.70319,24.03952,19.21537,24.50447,47.08438,13.1101254,16.18755,36.36889,13.36678,7.76094,15.8932,16.7215,10.7393,11.42787,14.36339,25.26423,31.80109,19.68687,22.5264794,15.84411,15.65605,14.03376,16.03323,21.82398,22.12565,19.51812,13.71997,11.18694,24.62403,19.36829,15.21241,11.40122,26.2787,17.72169,28.92516,46.67475,18.95684,17.5836,12.5534,14.75426,15.22633,28.17864,14.74429,23.7406254,18.07826,14.00524,35.06914,22.33929,6.46213,20.4712693,14.77268,13.52798,25.624687299999998,25.83437,31.08375,17.37079,26.91945,27.64955,15.21892,10.85668,19.11658,17.79704,23.91411,15.99792,29.29686,13.50852,0.0,13.25275,16.1456,10.38479,15.5098,11.23536,13.563657599999999,31.54159,23.68554,29.73149,4.34989,16.41854,46.12655,16.10058,30.34772,22.56405,13.1667805,23.87774,25.67162,20.30901,26.4716221,26.32518,30.34772,13.94826,26.95243,12.64682,32.04168,13.06302,16.04488,57.01538,37.53933,16.5618,13.06409,11.44523,9.39841,16.99911,19.05963,24.62965,13.60033,36.07032,22.05942,31.94615,17.6538,15.04778,16.47668,23.32085,11.86387,10.81859,20.38705,10.82091,29.56742,14.24451,21.76272,14.89893,15.92253,12.0423,8.91112,15.22739,29.68522,6.57831,34.67819,26.68804,8.91014,16.95927,10.0473,25.75664,16.59187,9.75923,15.02217,13.67373,10.93434,16.79292,31.99709,10.61661
