Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,BRK.B,AVGO,TSLA,LLY,JPM,XOM,UNH,V,PG,JNJ,COST,MA,HD,MRK,WMT,ABBV,BAC,CVX,NFLX,KO,AMD,ADBE,CRM,PEP,ORCL,LIN,QCOM,WFC,TMO,ACN,CSCO,TXN,MCD,AMAT,INTU,AMGN,VZ,DIS,CAT,GE,ABT,IBM,PFE,PM,DHR,CMCSA,GS,SPGI,NOW,UNP,INTC,ISRG,NEE,HON,AXP,RTX,T,LOW,COP,BKNG,MS,PGR,MU,TJX,VRTX,LRCX,C,ETN,ADI,ELV,BLK,PLD,REGN,SYK,BSX,CB,MDT,MMC,KLAC,UPS,PANW,BAC.1,LMT,ADP,DE,AMT,BX,CI,TMUS,SCHW,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,MO,ICE,SBUX,ANET,DUK,WM,ZTS,CL,APH,KKR,EOG,SHW,CDNS,CVS,EQIX,MCK,TT,CMG,CME,NXPI,MCO,PH,TGT,PNC,FDX,SLB,USB,TDG,CSX,ITW,BDX,EMR,GD,FCX,CTAS,MSI,AON,WELL,PYPL,HCA,ECL,NOC,ORLY,ROP,APD,CEG,MAR,PSX,AJG,MPC,PCAR,MMM,F,COF,GM,TFC,HLT,NEM,WMB,NSC,EW,ADSK,AIG,DHI,AZO,TRV,O,SPG,DLR,MCHP,AEP,SRE,URI,ROST,AFL,KMB,OKE,VLO,PSA,TEL,BK,JCI,HUM,ALL,CCI,PRU,LHX,MET,CPRT,DXCM,D,HES,FIS,GWW,OXY,LEN,AMP,RSG,IQV,KMI,CMI,MPWR,SMCI,VRSK,STZ,PAYX,NUE,AME,MSCI,FAST,IDXX,RCL,A,PWR,PCG,CTSH,FANG,GIS,COR,FTNT,SYY,PEG,ACGL,MNST,EXC,YUM,KR,DFS,IT,EA,EXR,CNC,ODFL,KDP,GLW,VMC,DD,XYL,LULU,BIIB,HAL,ED,EFX,HPQ,ON,ADM,CHTR,HIG,CDW,ROK,DVN,PPG,CSGP,XEL,TRGP,RMD,WAB,MTD,AVB,TSCO,HSY,DAL,CBRE,EIX,IRM,MTB,WTW,EBAY,FITB,ANSS,AWK,FTV,KHC,NVR,DG,HPE,PHM,GRMN,NTAP,DOV,TROW,WEC,STT,CHD,VST,LYB,IFF,KEYS,BR,DTE,EQR,TTWO,NDAQ,ETR,WST,CAH,ZBH,SW,TER,FSLR,SBAC,DECK,EL,WDC,STE,DLTR,WY,BRO,TYL,AXON,ES,VTR,PPL,PTC,RJF,SYF,INVH,CPAY,LDOS,RF,HBAN,FE,CTRA,GDDY,STX,CINF,HUBB,ARE,GPC,BLDR,APTV,AEE,CBOE,BALL,ULTA,STLD,CFG,WBD,TDY,J,SWKS,PFG,MKC,CCL,ATO,WAT,ESS,HOLX,CNP,OMC,LH,TXT,COO,BAX,AVY,CMS,NTRS,ALGN,TSN,EG,PKG,DRI,WRB,BBY,EXPD,EXPE,CLX,MAA,MOH,ZBRA,FDS,DGX,LUV,BG,MAS,IP,VRSN,EQT,K,IEX,NRG,UAL,LVS,AMCR,DOC,ENPH,L,KEY,AKAM,GEN,SNA,CAG,CE,DPZ,TRMB,KIM,VTRS,LNT,ROL,NI,POOL,RVTY,JBL,SWK,LYV,CF,JBHT,PNR,KMX,NDSN,POOL.1,EVRG,HST,UDR,EPAM,SJM,JKHY,LKQ,QRVO,CPT,TECH,JNPR,EMN,APA,IPG,AES,MGM,LW,ALLE,CRL,UHS,ALB,AOS,REG,HII,NWSA,FFIV,TFX,CHRW,TAP,MOS,GNRC,INCY,TPR,MTCH,BXP,CPB,HRL,HSIC,PNW,AIZ,BBWI,MKTX,WBA,NCLH,FRT,WYNN,BF.B,BWA,CZR,HAS,ETSY,GL,PAYC,FMC,IVZ,DVA,AAL,MHK,BEN,RL,BIO,PARA,NWS
2015-01-31,10.881,15.2147,6.5648,1.0585,8.7846,10.7887,3.8247,7.9462,-2.8294,6.0629,0.8718,6.1184,7.6323,13.8273,6.4637,9.6338,6.4601,21.9514,15.783,5.7326,8.3121,12.1228,0.5295,4.826,4.041,7.4604,2.5141,3.405,-0.63,8.5024,9.2002,8.4213,11.2241,1.4108,3.8219,16.0967,6.6855,13.4363,14.0567,8.2304,15.3693,6.2576,4.9823,8.874,2.776,1.2007,4.2894,9.6301,5.7641,20.8523,3.775,5.9516,0.9592,17.6094,-7.2609,10.2008,10.6114,9.9118,3.7844,8.0196,3.7666,6.1413,3.2884,9.375,5.5227,15.2694,0.5422,5.0529,11.2522,20.8933,-16.5607,6.222,0.4031,4.7142,8.5357,5.218,1.2283,1.1668,15.1708,8.4262,3.5682,2.3027,4.8534,8.2715,8.3973,12.442,-5.1129,0.5295,7.9966,3.0715,5.0627,4.6797,12.0817,3.7475,2.0199,0.8857,8.0362,33.3337,3.5637,3.3777,13.4848,5.9924,3.9216,14.1489,1.4895,16.1077,13.3462,2.6095,5.5604,10.8526,18.8884,9.9656,9.1986,9.0573,13.2849,5.0975,7.5696,4.1881,4.0343,5.0677,19.7773,1.7623,10.0383,19.5731,7.9588,6.7935,1.2647,8.2555,7.9565,1.533,9.2361,7.0409,10.1123,5.5744,9.765,6.9143,4.5488,8.9815,5.9885,4.113,2.2987,3.8586,11.6303,6.5216,7.5444,12.6036,7.4515,5.9911,1.6433,10.8607,4.3227,3.1764,8.2936,6.0492,13.7722,0.2157,1.4619,1.4916,1.1929,1.6678,3.8315,2.0893,6.8035,10.5305,1.6281,1.4228,6.5166,15.5516,3.2152,2.7098,4.7435,2.6302,6.5327,3.3712,2.8968,7.684,21.6728,2.4318,11.9828,4.414,7.949,7.4278,6.2668,0.6977,4.3812,6.6705,2.5059,2.9621,0.5632,10.8111,0.7033,12.6463,-8.7512,3.4427,3.168,5.4986,16.7322,4.3724,4.9196,1.5406,4.1604,11.7677,3.5382,8.2726,5.7752,9.3172,16.3048,6.703,10.3374,5.4241,9.0234,7.4136,21.79,12.8959,2.927,3.3287,4.9749,2.6461,12.0132,9.2105,6.9988,3.3911,2.7149,7.2734,4.8352,2.4239,19.0968,2.2972,11.2528,6.637,2.8596,10.4404,9.508,4.3217,6.4952,13.3278,12.415,3.9416,3.1473,5.0085,6.2827,18.0801,18.9457,10.6465,3.1929,8.6703,4.7186,5.1996,4.0385,3.1397,0.491,7.1743,12.4157,7.5483,5.8012,3.0382,3.4363,6.3889,10.9822,10.7558,14.7053,2.7454,18.4577,16.5718,6.1972,6.3941,3.4096,5.2539,1.1726,2.8746,3.573,1.1019,7.9573,4.0199,10.9047,4.3021,13.282,10.1087,0.0,5.163,9.0179,5.6045,7.9221,22.0386,4.1596,0.7815,9.3718,0.6354,13.9171,10.7051,12.9758,12.7853,3.4759,2.5162,-1.9807,4.3816,2.8497,6.8573,4.7744,5.5155,5.5781,5.5851,3.8773,3.2439,7.4302,13.2755,7.6838,7.8137,9.7769,3.9957,5.713,11.6856,13.4101,3.5474,2.1791,3.7816,6.8599,1.9648,3.1292,0.0,5.378,5.9787,0.9571,1.0056,1.8475,1.0316,-1.015,11.0764,2.6572,10.0368,1.8403,8.5749,5.7585,10.9392,3.6175,47.5173,6.6321,14.3065,5.5095,0.6784,8.5696,6.656,4.8231,15.6605,0.4786,8.5768,2.4417,4.398,9.1199,2.1168,3.5023,2.5931,5.583,8.2835,5.0637,6.0476,2.054,7.4658,3.9343,0.7626,13.294,5.9301,4.0367,9.6953,3.2203,3.1948,6.3956,12.5862,3.872,13.7111,2.2118,3.2435,4.1674,29.1942,7.4381,7.6405,2.7637,7.7409,5.1131,15.4657,6.3062,5.5588,9.6678,2.4086,4.7951,11.3857,7.3671,2.118,-2.0591,1.9637,1.013,7.6848,3.0017,10.2492,4.3871,5.3399,39.1923,4.5836,2.2556,5.9306,2.9319,17.6598,2.0957,13.7524,2.8035,3.0361,4.8912,1.6594,9.1246,12.737,3.2256,4.6976,11.1095,13.7524,3.8402,3.2718,1.1027,12.0887,5.7394,11.5452,7.9405,10.8726,2.4429,10.2878,4.2946,5.8611,-4.2786,3.9703,4.3983,3.0864,0.0,11.4122,6.8456,7.9505,4.6464,7.6872,3.1517,6.9299,1.6,14.511,4.6148,15.5475,2.0889,4.8517,9.7975,-0.421,10.5299,5.3782,2.5514,9.4297,11.3594,7.5991,3.6437,1.637,16.6365,20.039,5.9523,3.9076,3.8825,6.601,14.9006,8.611,1.9354,8.9889,-0.735,2.805,2.571,7.2639,4.0037,6.5131,7.4164,6.1413,11.8187,9.6737,2.8785,6.4807,1.6
2015-02-28,10.881,15.2147,6.5648,1.0585,8.7846,10.7887,3.8247,10.1012,-2.8294,6.0629,0.8718,6.1184,7.6323,13.8273,6.4637,9.6338,6.6656,21.9514,16.2168,5.7326,8.3121,12.1228,0.5295,4.826,4.041,7.4604,2.5141,3.405,-0.63,8.5024,9.2002,8.4213,11.2241,1.4108,3.8219,16.3663,6.6855,13.4363,14.0567,8.2304,15.3693,6.2576,4.9823,8.874,2.776,1.2007,4.2894,9.6301,5.7641,20.8523,3.775,5.9516,0.9592,17.6094,-7.2609,10.2008,10.6114,9.9118,3.7844,8.0196,3.7666,6.1413,3.2884,9.375,5.5227,15.2694,0.5422,5.0529,11.2522,20.8933,-16.5607,6.222,0.4031,4.7142,8.5357,5.218,1.2283,1.1668,15.1708,8.4262,3.5682,2.3027,4.8534,8.2715,8.3973,12.442,-5.1129,0.5295,7.9966,3.0715,5.0627,4.6797,12.0817,3.7475,2.0199,0.8857,8.0362,33.3337,3.5637,3.3777,13.4114,5.9924,3.9216,14.1489,1.4895,16.1077,13.3462,2.6095,5.5604,10.8526,18.8884,9.9656,9.1986,9.0573,13.2849,5.0975,7.5696,4.1881,4.0343,5.0677,19.7773,1.7623,10.0383,19.5731,7.9588,6.7935,1.2647,8.2555,7.9565,1.533,9.2361,7.0409,10.1123,5.5744,9.765,6.9143,4.5488,9.6852,5.9885,4.113,2.2987,3.8586,11.6303,6.5216,7.5444,12.6036,7.4515,5.9911,1.6433,10.8607,4.3227,3.1764,8.2936,6.0492,13.7722,0.2157,1.4619,1.4916,1.1929,1.6678,3.8315,2.0893,6.8035,10.5305,1.6281,1.4228,6.5166,15.4391,3.2152,2.7098,4.7435,2.6302,6.5327,3.3712,2.8968,7.684,21.6728,2.4318,11.9828,4.414,7.949,7.4278,6.2668,0.6977,4.3812,6.6705,2.5059,2.9621,0.5632,10.8111,0.7033,12.6463,-8.7512,3.4427,3.168,5.4986,16.7322,4.3724,4.9034,1.5406,4.1604,11.7677,3.5382,8.2726,5.7752,9.3172,16.3048,6.5197,9.189,5.4241,9.0234,7.4136,21.79,12.8959,2.927,3.3287,4.9749,2.6461,12.0132,9.2105,7.0184,3.3911,2.7149,7.2734,4.8352,2.4239,19.0968,2.2972,11.2528,6.637,2.8596,10.4404,9.508,4.3217,6.4952,13.3278,12.415,3.9416,3.1473,5.0085,6.2827,18.1292,18.9457,10.6465,3.1929,8.6703,4.7186,5.1996,4.0385,3.1397,0.491,7.1743,12.4157,7.5483,5.8012,3.0382,3.4363,6.3889,10.9822,10.7558,14.7053,2.7454,18.4577,16.5718,6.1972,6.3941,3.4096,5.2539,1.1726,2.8746,3.573,1.1019,7.9573,4.0199,10.9047,4.3021,13.282,10.1087,0.0,5.163,9.0179,5.6045,7.9221,22.0386,4.1596,0.7815,9.3718,0.6354,13.9171,10.7051,12.9758,12.7853,3.4759,2.5162,-1.9807,4.3816,2.8497,6.8573,4.7744,5.5155,5.5781,5.5851,3.8773,3.2439,7.4302,13.2755,7.6838,7.8137,9.7769,3.9957,5.713,11.6856,13.4101,3.5474,2.1791,3.7816,6.8599,1.9648,3.1292,0.0,5.378,5.9787,0.9571,1.0056,1.8475,1.0316,-1.015,11.0764,2.6572,10.0368,1.8403,8.5749,5.7585,10.9392,3.6175,47.5173,6.6321,14.3065,5.5095,0.6784,8.5696,6.656,4.8231,15.6605,0.4786,8.776,2.5439,4.398,9.1199,2.1168,3.5023,2.5931,5.583,8.2835,5.0637,6.0476,2.054,7.4658,3.9343,0.7626,13.294,5.9301,4.0367,9.6953,3.6192,3.1948,6.3956,12.5862,3.872,13.7111,2.2118,3.2435,4.1674,28.7241,7.4381,7.6405,2.7637,7.7409,5.1131,15.4657,6.3062,5.5588,9.6678,2.4086,4.7951,11.3857,7.3671,2.118,-2.0591,1.9637,1.013,7.6848,3.0017,10.2492,4.4145,5.3399,39.1923,4.5836,2.2556,5.9306,2.9319,17.6598,2.0957,13.7524,2.8035,3.0361,4.8912,1.6594,9.1246,12.737,3.2256,4.8995,11.1095,13.7524,3.8402,3.2718,1.1027,12.0887,5.7394,11.5452,7.9405,10.8726,2.4429,10.2878,4.2946,5.8611,-4.2786,3.9703,4.3983,3.0864,0.0,11.4122,6.8456,7.9505,4.6464,7.6872,3.1517,6.9299,1.6,14.511,4.6148,15.5475,2.0889,4.8517,9.7975,-0.421,10.5299,5.3782,2.5514,9.6585,11.3594,7.5991,3.6437,1.637,16.6365,20.039,5.1181,3.9076,3.8825,6.601,14.9006,8.611,1.9354,8.9889,-0.735,2.805,2.571,7.2639,4.0037,6.5131,7.4164,6.1413,11.8187,9.6737,2.8785,6.4807,1.6
2015-03-31,10.6655,17.1161,6.5648,1.0585,8.6055,9.8672,3.9063,10.1012,-2.8855,6.0629,0.886,4.9686,7.7864,14.0394,6.4548,9.6338,6.6656,22.3331,16.2168,5.2241,8.3121,13.5193,0.5295,3.577,3.2908,7.4604,0.8293,3.405,-0.63,8.4914,9.2002,8.4213,10.3579,1.4108,3.3507,16.3663,6.6855,14.4014,13.9573,8.2304,15.3693,6.9259,5.7119,9.0674,4.4865,1.1702,4.6205,9.6301,5.8039,21.1169,3.775,6.0997,1.0429,20.6387,-7.8132,10.2008,10.8231,9.6269,4.1219,8.3379,3.9048,6.1413,3.0784,9.375,3.5489,13.8262,0.5497,4.8741,10.6705,20.8933,-16.5607,6.2084,0.4491,4.7731,8.5357,5.401,1.2283,1.1668,15.3491,8.4799,3.7644,2.2872,4.8534,8.8406,8.3592,12.1662,-5.1129,0.5295,8.7679,3.3529,5.0627,4.3459,14.1096,3.6464,2.0199,0.8526,8.3275,33.7732,3.698,3.5718,13.4114,7.3522,3.9216,14.3946,1.5546,17.1142,13.9224,2.8646,5.6859,11.1041,18.5995,10.1351,8.6245,6.5215,14.9864,5.0975,7.5816,4.3874,3.6909,5.2412,20.1302,1.7687,10.0383,19.5731,8.0529,6.7935,1.231,8.2555,7.9565,1.5201,9.2553,7.2542,10.1123,5.0995,9.765,6.9143,3.9321,9.6852,5.9885,4.1648,2.3463,0.0,11.9604,6.5943,7.704,12.6142,7.4515,6.2523,3.397,11.815,4.7386,3.306,10.5892,6.5969,13.9215,0.3555,1.4857,1.8916,1.1661,4.0465,3.9062,2.0171,6.7086,11.5368,1.6281,1.4829,6.5166,15.4391,3.104,2.7102,4.7741,2.6806,6.3975,3.4362,3.1476,7.9051,21.6728,2.3636,12.9533,4.4513,8.1403,7.4278,6.335,0.7212,4.5027,6.3057,2.587,2.9905,0.6537,10.8111,0.7582,12.6463,-9.19,3.6397,1.0287,5.4986,17.0032,2.3519,4.9034,1.5054,4.1604,12.0185,3.4513,8.6553,5.7752,9.677,16.4957,6.5197,9.189,5.4241,9.0234,7.4136,21.79,12.6475,2.9159,3.3287,5.0582,2.1849,12.0985,7.8621,7.0184,3.4217,2.2194,7.2801,5.1028,2.4219,19.0968,3.1905,14.4547,6.637,2.782,10.5465,9.9574,4.429,6.1588,13.2687,12.415,4.0706,3.1473,5.2892,6.3286,18.1292,19.5182,9.8277,3.2634,8.9498,4.7186,5.1996,4.7845,3.2518,0.4924,7.1743,12.3971,6.2151,6.9124,2.3669,3.1743,3.9302,10.9911,11.3757,14.7053,2.8431,17.232,16.5718,6.3421,6.9064,3.4751,5.4032,1.1544,2.6853,3.3591,1.1291,7.9814,4.0298,10.9047,3.9931,13.282,10.1087,0.0,5.0956,9.1836,5.6045,8.528,21.0023,4.1596,0.7699,9.7511,1.6398,14.3996,10.7051,12.9758,11.7799,3.3884,2.56,-7.2782,4.3219,2.78,7.2218,4.9178,5.5155,5.6863,5.5851,2.0363,3.2439,12.003,13.2755,7.6838,7.8137,9.7769,5.1973,5.713,11.9291,14.454,3.6125,1.9978,3.8134,6.8599,1.9664,3.1871,0.0,5.8365,5.9787,0.8877,1.0052,1.8475,8.7607,-1.015,11.0764,2.8095,10.1376,1.8052,8.5749,5.5177,11.0182,3.5868,48.4561,6.6321,14.3065,5.9206,0.6893,8.5696,6.7797,5.1677,15.6605,0.4538,8.776,2.5439,4.4786,9.1199,2.0508,3.5023,2.4925,5.889,6.035,5.0637,6.0476,1.6443,7.4658,3.842,0.817,13.1067,6.6679,4.0367,9.3808,3.6192,2.9536,6.3956,13.3817,3.5981,14.3135,2.4514,3.7032,4.1674,28.7241,7.1107,8.8602,3.8032,7.7409,5.2644,14.6864,5.7115,5.5588,9.3587,2.2114,6.4207,10.5931,7.2242,3.9069,-1.8713,1.8256,1.014,7.6848,3.0017,10.2492,4.4145,5.4562,38.937,4.5836,2.2285,5.1345,2.9223,17.8764,1.7458,11.6693,3.6267,3.0361,4.8912,1.4916,8.1351,12.7861,5.1033,4.8995,11.1095,11.6693,3.7833,3.4941,1.2313,12.055,5.7394,12.3102,7.9192,2.8537,2.5272,10.2878,4.4575,7.4916,1.0089,4.3996,4.47,2.8418,0.0,11.8396,6.4955,8.2465,3.191,7.6872,3.2126,7.3635,1.6018,15.3485,4.5662,15.4195,2.0919,5.3564,9.1691,0.915,10.5299,4.9161,2.8141,9.6585,11.3594,7.6791,3.6028,1.3378,16.6365,22.2617,5.1181,3.671,3.8231,6.601,14.9006,8.611,2.7883,9.8342,0.0,2.6961,2.571,7.2639,4.0037,6.3015,8.3019,6.1413,11.8187,9.6737,3.1813,7.2268,1.6018
2015-04-30,10.6655,17.1161,6.923,1.0585,8.6055,9.8672,3.9063,10.1012,-2.8855,6.0629,0.886,4.9686,7.7864,14.0394,6.4548,9.6338,6.6656,22.3331,16.2168,5.2241,8.3121,13.5193,0.5295,3.577,3.2908,7.4682,0.8293,3.405,-0.63,8.4914,9.2002,8.4213,10.3579,1.4108,3.3507,16.3663,6.3633,14.4014,13.9573,7.8274,10.4424,6.9259,5.7119,9.0674,4.4865,1.1702,4.6205,9.6301,5.8039,21.1169,6.082,6.0997,1.0429,20.6387,-7.8132,10.2008,10.8231,9.6269,4.1219,8.3379,3.9048,6.1413,3.0784,9.375,3.5489,13.8262,0.5497,4.8741,10.6705,20.8933,-16.5607,6.2084,0.4491,4.7731,8.5357,5.401,1.2283,1.1668,15.3491,8.4799,3.7644,2.2872,4.2972,8.8406,8.3592,12.1662,-5.1129,0.5295,8.7679,3.3529,4.0262,4.3459,14.1096,3.6464,2.0199,0.8526,8.3275,33.7732,3.698,3.5718,13.4114,7.3522,3.8893,14.3946,1.5546,17.1142,13.9224,2.8646,5.6859,11.1041,18.5995,10.1351,8.6245,6.5215,14.9864,5.0975,7.5816,4.3874,3.6909,5.2412,20.1302,1.7687,10.7086,19.5731,8.0529,6.7935,1.231,8.2555,7.9565,1.5201,9.2553,7.2542,10.1123,5.0995,9.765,7.3472,3.9321,9.6852,5.9885,4.1648,2.3463,0.0,11.9604,6.5943,7.704,12.6142,7.4515,6.2523,3.397,11.815,4.7386,3.306,10.5892,6.5969,13.9215,0.3555,1.4857,1.8916,1.1661,4.0465,3.9062,2.0171,6.7086,11.5368,1.3369,1.4829,6.5166,15.4391,3.104,2.7102,4.7741,2.6806,6.3975,3.4362,3.1476,7.9051,21.6728,2.3636,12.9533,4.4513,8.1403,7.4278,6.335,0.7212,4.5027,6.3057,2.587,2.9905,0.6537,10.8111,0.7582,12.6463,-9.19,3.6397,1.0287,5.4986,17.0032,2.3519,4.9034,1.5054,4.1604,12.0185,3.4513,8.6553,5.7752,9.677,16.4957,6.5197,9.189,5.4822,9.0234,7.4136,21.79,12.6475,2.9159,3.3287,5.0582,2.1849,12.0985,7.8621,7.0184,3.4217,2.2194,7.2801,5.1028,2.4219,19.0968,3.1905,14.4547,6.637,2.782,10.5465,9.9574,4.429,6.1588,13.2687,12.415,4.0706,3.1473,5.2892,6.3286,18.1292,19.5182,9.8277,3.2634,8.9498,4.1145,5.2271,4.7845,3.2518,0.4924,7.1743,12.3971,6.2151,6.9124,2.3669,3.1743,3.9302,10.9911,11.3757,14.7053,2.8431,17.232,16.1019,6.3421,6.9064,3.4751,5.4032,1.1544,2.6853,3.3591,1.1291,7.9814,4.0298,10.9047,3.9931,13.282,10.1087,0.0,5.0956,9.1836,4.808,8.528,21.0023,4.1596,0.7699,9.7511,1.6398,14.3996,10.7051,12.8426,11.7799,3.3884,2.56,-7.2782,4.3219,2.78,7.2218,4.9178,5.5155,5.6863,5.7651,2.0363,3.2439,12.003,13.2755,7.5553,7.8137,9.7769,5.1973,5.713,11.9291,14.454,3.6125,1.9978,3.8134,6.4864,1.9664,3.1871,0.0,5.8365,5.9787,0.8877,1.0052,1.8475,8.7607,-1.015,11.0724,2.8095,10.1376,1.8052,8.5749,5.5177,11.0182,3.5868,48.4561,6.6321,14.3065,5.9206,0.6893,8.5696,6.7797,5.1677,17.5984,0.4538,8.776,2.5439,4.4786,9.46,2.0508,3.5023,2.4925,5.889,6.035,4.8693,6.022,1.6443,7.6371,3.842,0.817,13.1067,6.6679,4.0367,9.3808,3.6192,2.9536,6.3956,13.3817,3.5981,14.3135,2.4514,3.7032,4.7113,28.7241,7.1107,8.8602,3.8032,7.7409,5.2644,14.6864,5.7115,4.6264,9.3587,2.2114,6.4207,10.5931,7.2242,3.9069,-1.8713,1.8256,1.014,7.6848,1.4847,10.6167,4.4145,5.4562,38.937,4.013,2.2285,5.1345,2.9223,17.8764,1.7458,11.6693,3.6267,3.0361,5.3834,1.4916,8.1351,12.7861,5.1033,4.8995,10.4576,11.6693,3.7833,3.4941,1.2313,12.055,4.1597,12.3102,7.9192,2.8537,2.5272,10.2878,4.4575,7.4916,1.0089,4.3996,4.47,2.8418,0.0,11.8396,6.4955,8.2465,3.191,7.6872,3.2126,7.3635,1.6018,15.3485,4.5662,15.4195,2.0919,5.3564,9.1691,0.915,10.5299,4.9161,2.8141,9.6585,11.936,7.6791,3.6028,1.3378,16.6365,22.2617,5.1181,3.671,3.8231,6.601,15.4836,8.611,2.7883,9.8342,0.0,2.6961,2.571,7.2639,4.0037,6.3015,8.3019,6.36,11.8187,9.6737,3.1813,7.2268,1.6018
2015-05-31,10.6655,17.1161,6.923,1.0585,8.6055,9.8672,3.9063,12.4093,-2.8855,6.0629,0.886,4.9686,7.7864,14.0394,6.4548,9.6338,6.7209,22.3331,15.783,5.2241,8.3121,13.5193,0.5295,3.577,3.2908,7.4682,0.8293,3.405,-0.63,8.4914,8.8787,8.4213,10.3579,1.4108,3.3507,16.3431,6.3633,14.4014,13.9573,7.8274,10.4424,6.9259,5.7119,9.0674,4.4865,1.1702,4.6205,9.6301,5.8039,21.1169,6.082,6.0997,1.0429,20.6387,-7.8132,10.2008,10.8231,9.6269,4.1219,8.3379,3.9048,6.1413,3.0784,9.2948,3.5489,13.8262,0.5497,4.8741,10.6705,20.8933,-16.5607,6.2084,0.4491,4.7731,8.5333,5.401,1.2283,1.1668,15.3491,8.4799,3.7644,2.2872,4.2972,8.8406,8.3592,12.1662,-5.1129,0.5295,8.7679,3.3529,4.0262,4.3459,14.1096,3.6464,2.0199,0.8526,8.3275,33.7732,3.698,3.5718,12.9848,7.3522,3.8893,14.3946,1.5546,17.1142,13.9224,2.8646,5.6859,11.1041,18.5995,10.1351,8.6245,6.5215,14.9864,5.0975,7.5816,4.3874,3.6909,5.2412,20.1302,1.7687,10.7086,19.5731,8.0529,7.1844,1.231,8.1356,7.9565,1.5201,9.2553,7.2542,10.1123,5.0995,9.765,7.3472,3.9321,9.8735,5.9885,4.1648,2.3463,0.0,11.9604,6.5943,7.704,12.6142,7.4515,6.2523,3.397,11.815,4.7386,3.306,10.5892,6.5969,13.9215,0.3555,1.4857,1.8916,1.1661,4.0465,3.9062,2.0171,6.7086,11.5368,1.3369,1.4829,6.5166,15.5312,3.104,2.7102,4.7741,2.6806,6.3975,3.4362,3.1476,7.9051,21.4183,2.3636,12.9533,4.4513,8.1403,7.4278,6.335,0.7212,4.5027,6.3057,2.587,2.9905,0.6537,10.8111,0.7582,12.6463,-9.19,3.6397,1.0287,5.4986,17.0032,2.3519,5.0274,1.5054,4.1604,12.0185,3.4513,8.6553,5.7752,9.677,16.4957,6.5371,10.2589,5.4822,9.0234,7.4136,21.79,12.6475,2.9159,3.3287,5.0582,2.1849,12.0985,7.8621,7.5315,3.4217,2.2194,7.2801,5.1028,2.4219,19.0968,3.1905,14.4547,7.0434,2.782,10.5465,9.9574,4.429,6.1588,13.2687,12.415,4.0706,3.1473,5.2892,6.3286,17.7083,19.5182,9.8277,3.2634,8.9498,4.1145,5.2271,4.7845,3.2518,0.4924,7.1743,12.3971,6.2151,6.9124,2.3669,3.1743,3.9302,10.9911,11.3757,14.7053,2.8431,17.232,16.1019,6.3421,6.9064,3.4751,5.4032,1.1544,2.6853,3.3591,1.1291,7.9814,4.0298,10.9047,3.9931,13.282,10.6326,0.0,5.0956,9.1836,4.808,8.528,21.0023,4.1596,0.7699,9.7511,1.6398,14.3996,10.7051,12.8426,11.7799,3.3884,2.56,-7.2782,4.3219,2.78,7.2218,4.9178,5.5155,5.6863,5.7651,2.0363,3.2439,12.003,13.2755,7.5553,7.8137,9.7769,5.1973,5.713,11.9291,14.454,3.6125,1.9978,3.8134,6.4864,1.9664,3.1871,0.0,5.8365,5.9787,0.8877,1.0052,1.8475,8.7607,-1.015,11.0724,2.8095,10.1376,1.8052,8.5749,5.5177,11.0182,3.5868,48.4561,6.6321,14.4657,5.9206,0.6893,8.5696,6.7797,5.1677,17.5984,0.4538,8.6313,2.7152,4.4786,9.46,2.0508,3.5023,2.4925,5.889,6.035,4.8693,6.022,1.6443,7.6371,3.842,0.817,13.1067,6.6679,4.0367,9.3808,4.1072,2.9536,7.0394,13.3817,3.5981,14.3135,2.4514,3.7032,4.7113,29.2073,7.1107,8.8602,3.8032,7.7409,5.2644,14.6864,5.7115,4.6264,9.3587,2.2114,6.4207,10.5931,7.2242,3.9069,-1.8713,1.8256,1.014,7.6848,1.4847,10.6167,3.3707,5.4562,38.937,4.013,2.2285,5.1345,2.9223,17.8764,1.7458,11.6693,3.6267,3.6967,5.3834,1.4916,8.1351,12.7861,5.1033,4.8239,10.4576,11.6693,3.7833,3.4941,1.2313,12.055,4.1597,12.3102,7.9192,2.8537,2.5272,10.2878,4.4575,7.4916,1.0089,4.3996,4.47,2.8418,11.8166,11.8396,6.4955,8.2465,3.191,7.6872,3.2126,7.3635,1.6018,15.3485,4.5662,15.4195,2.0919,5.3564,9.1691,0.915,10.5299,4.9161,2.8141,9.9138,11.936,7.6791,3.6028,1.3378,18.6922,22.2617,5.5097,3.671,3.8231,6.601,15.4836,8.611,2.7883,9.8342,0.0,2.6961,2.571,7.2639,4.0037,6.3015,8.3019,6.36,11.8187,9.6737,3.1813,7.2268,1.6018
