Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,BRK.B,AVGO,LLY,JPM,XOM,UNH,V,PG,JNJ,COST,MRK,WMT,BAC,CVX,NFLX,KO,AMD,ADBE,CRM,PEP,ORCL,LIN,QCOM,WFC,TMO,ACN,CSCO,TXN,AMAT,INTU,AMGN,VZ,DIS,CAT,GE,ABT,IBM,PFE,DHR,CMCSA,GS,NOW,UNP,INTC,ISRG,NEE,HON,AXP,RTX,T,LOW,COP,BKNG,MS,PGR,MU,VRTX,LRCX,C,ETN,ADI,ELV,BLK,PLD,REGN,SYK,BSX,CB,MDT,MMC,BAC.1,ADP,DE,AMT,BX,CI,TMUS,SCHW,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,ICE,ANET,DUK,WM,APH,KKR,EOG,CDNS,CVS,EQIX,MCK,TT,CMG,CME,NXPI,PH,TGT,PNC,FDX,SLB,USB,CSX,BDX,EMR,GD,FCX,CTAS,AON,WELL,PYPL,ECL,NOC,ROP,APD,CEG,PSX,AJG,MPC,PCAR,MMM,F,COF,GM,TFC,NEM,WMB,NSC,EW,AIG,DHI,TRV,O,DLR,MCHP,AEP,SRE,URI,ROST,AFL,OKE,VLO,PSA,TEL,BK,JCI,HUM,ALL,CCI,PRU,LHX,MET,CPRT,DXCM,D,HES,FIS,GWW,OXY,LEN,AMP,RSG,IQV,KMI,CMI,MPWR,SMCI,VRSK,STZ,PAYX,NUE,AME,FAST,RCL,A,PWR,PCG,CTSH,FANG,GIS,FTNT,SYY,PEG,ACGL,MNST,EXC,KR,DFS,EA,EXR,CNC,ODFL,KDP,GLW,VMC,DD,XYL,LULU,BIIB,HAL,ED,EFX,ON,ADM,CHTR,HIG,ROK,DVN,PPG,CSGP,XEL,TRGP,RMD,WAB,AVB,TSCO,DAL,CBRE,EIX,IRM,MTB,WTW,EBAY,FITB,ANSS,AWK,FTV,KHC,NVR,DG,HPE,PHM,GRMN,NTAP,DOV,TROW,WEC,GPN,STT,CHD,LYB,IFF,KEYS,BR,DTE,EQR,TTWO,NDAQ,ETR,WST,CAH,ZBH,SW,TER,FSLR,DECK,EL,WDC,STE,DLTR,WY,BRO,TYL,AXON,ES,VTR,PPL,PTC,RJF,SYF,INVH,CPAY,LDOS,RF,HBAN,FE,CTRA,CINF,HUBB,ARE,GPC,BLDR,APTV,AEE,CBOE,BALL,ULTA,STLD,CFG,WBD,TDY,J,SWKS,PFG,MKC,CCL,ATO,WAT,ESS,HOLX,CNP,OMC,LH,TXT,COO,BAX,AVY,CMS,NTRS,ALGN,TSN,EG,PKG,DRI,WRB,BBY,EXPD,EXPE,MAA,MOH,ZBRA,DGX,LUV,BG,IP,EQT,K,IEX,UAL,LVS,AMCR,DOC,L,KEY,AKAM,GEN,SNA,CAG,CE,TRMB,KIM,VTRS,LNT,ROL,NI,RVTY,JBL,SWK,LYV,CF,JBHT,PNR,KMX,NDSN,EVRG,HST,UDR,EPAM,SJM,JKHY,LKQ,QRVO,CPT,TECH,JNPR,EMN,IPG,AES,MGM,CRL,UHS,ALB,AOS,REG,HII,NWSA,FFIV,TFX,CHRW,TAP,MOS,GNRC,INCY,TPR,MTCH,BXP,CPB,HRL,HSIC,PNW,AIZ,MKTX,WBA,NCLH,FRT,BF.B,BWA,CZR,HAS,ETSY,GL,PAYC,FMC,IVZ,DVA,MHK,BEN,RL,BIO,PARA,NWS
2015-01-31,23.3643,35.1461,14.2206,16.89413272727273,14.2491,11.4028,8.6286,10.0832,14.4752,9.8192,18.5944,16.7316,20.3799,15.5272,22.7015,18.0324,23.6043,19.9256,2.3185,12.5954,16.7205,22.2621,23.50275584415584,3.976,4.043820183486239,31.2754,23.6797,25.8743,21.2562,13.2528,10.1352,33.99815357142856,15.2051,26.6169,15.2419,35.1274,21.5482,21.9191,17.5498,13.0914,6.9342,7.338,31.4134523255814,12.3015,7.1401,16.1885,10.4658,16.19603548387097,24.4258,20.5115,12.173,12.9239,24.2188,29.3012,19.5899,7.4122,24.7284,11.0857,31.296,5.2163,19.5302,32.6869,28.06775172413793,14.8101,3.5919,11.0268,13.6534,10.4458,12.0465,5.0359,15.02,5.8383,8.906412727272727,9.7685,15.8069,19.4731,2.3185,22.0003,31.004,21.0168,23.3075,19.4284,1.6517,11.9094,21.9186,21.223398837209302,7.2898,9.465,26.0111,13.4286,8.9099,7.9572,27.4238,6.1671,22.5044,24.5857,10.9778,17.5997,12.7645,12.2396,4.686668224299065,19.6309,13.8987,25.0868,5.3554,19.59606605504587,18.0985,16.2035,9.3373,16.02,14.7031,13.7435,17.7767,22.669,21.8797,20.3038,14.4480595505618,19.3981,19.3039,3.9853,5.3587,16.5257,23.1755,14.4068,13.2276,7.6064,18.4158,12.1507,22.4892,20.2995,32.1518,4.7969,10.2047,10.1467,9.3502,4.7157,16.0519,16.8797,23.339791818181816,7.2693,11.6825,14.8774,4.8632,5.3808,17.3608,9.6656,10.5302,29.8013,36.834465671641794,17.9027,15.1103,18.3296,12.5499,19.5143,6.8667,13.4416,12.0978,13.0184,5.0636,3.6456,30.5566,9.3466,20.1363,19.761887096774196,11.2377,7.1841,10.6934,24.5743,18.827022351722356,12.7281,21.6,7.0001,11.425827173913042,7.7912,21.7502,10.5983,17.9236,31.67475402813299,15.0007,43.34563894736843,9.7409,18.334,26.7983,8.9412,4.2118,6.5608,9.3874,20.7408,13.8458,20.3885,4.0171,16.3251,12.7589,12.8662,23.11813805309734,7.7326,32.2413,21.173,36.1117,10.1926,16.656,19.6258,19.5072,11.5344,5.1053,14.8694,15.4304,22.3561,30.2714,22.9799,8.7958,16.3475,12.116,11.3147,18.921914285714283,7.1707,32.0683,7.2203,21.1985,3.6756,10.3264,18.2689,21.8223,20.7146,7.458,29.1983,6.443,24.2366,11.5401,34.236,9.0201,17.3126,32.40663378378379,9.7916,11.6998,8.9185,17.058,4.1704,23.6107,19.1742,7.316559745619945,10.0347,10.3131,16.7566,17.1431,24.0784,13.5031,25.5623,9.6964,18.8055,31.473829691142196,27.731,20.784420754716987,28.0621,11.1806,5.8625,13.493842307692306,6.8959,9.2912,13.6424,17.4008,11.1922,10.2314,3.9995,8.3408,22.803530088495577,29.5368,17.5867,12.7086,18.192111801801804,10.1516,10.0413,20.2094,16.7763,8.3124,4.1949,11.014,16.5364,10.4486,25.66,2.525913305613306,19.0918,13.637165048543691,6.9483,10.1848,1.696,4.806,8.3049,16.9951,2.6759,21.3242,35.01299387755102,23.466657608695655,8.7585,17.304951578947367,16.8659,22.8503,3.3121,4.4977,18.0705,14.4349,8.136,22.6885,11.582,23.3105,4.9876,10.4937,23.5997,3.2942,2.5561,13.7659,31.7118,19.1665,13.9787,10.5137,5.4921,19.4732,13.3092,9.9236,21.0323,11.8294,16.059,27.2809,4.0723,14.446,27.7227,19.1746,14.6898,4.8965,6.5162,3.2021,14.1394,16.1009,5.1453,8.0087,9.0702,19.6035,18.2638,26.90282584415584,32.77745952257394,35.5924,2.4745,5.4604,9.0691,11.9807,4.6451,19.8406,2.5414,21.7067,9.3255,7.8159,29.9267,10.823,30.5603,4.248,6.4479,19.22488421052632,12.8087,23.282487499999995,28.7087,33.8111,6.5542,17.1061,29.1245,10.1203,9.8504,5.2849,16.5782,10.6184,18.873,15.0458,24.27,10.0243,14.7311,8.391777570093458,20.2277,20.5928,14.4197,12.670278053132433,18.9808,16.0285,14.2623,15.3357,9.9455,23.4234,2.9675,23.6461,9.9986,36.35105853658537,6.2641,9.3497,24.009066363636364,17.810967499999997,22.9796,12.3261,6.9205,35.05050183486239,17.438,15.1634,9.5647,9.4042,23.2111,10.6606,11.1413,10.1725,34.402,18.7756,19.125907812500003,25.543,32.8904,12.4636,14.2967,19.6167,11.0006,15.0234,11.97,20.3011,18.0293,4.0643,13.5923,2.9675
2015-02-28,23.3643,35.1461,14.2206,16.89413272727273,14.2491,11.4028,8.6286,15.4984,14.4752,9.8192,18.5944,16.7316,20.3799,15.5272,22.7015,20.7463,23.6043,19.9256,2.3185,12.5954,16.7205,22.2621,23.50275584415584,4.6399,4.043820183486239,31.2754,23.0934,25.8743,21.2562,13.2528,10.1352,33.99815357142856,15.2051,26.6169,15.2419,35.1274,21.5482,21.9191,17.5498,13.0914,6.9342,7.338,31.4134523255814,12.3015,7.1401,16.1885,10.4658,16.19603548387097,24.4258,20.5115,12.173,12.9239,24.2188,29.3012,19.5899,7.4122,24.7284,11.0857,31.296,5.2163,19.5302,32.6869,28.06775172413793,14.8101,3.5919,11.0268,13.6534,10.4458,12.0465,5.0359,15.02,5.8383,8.906412727272727,9.7685,15.8069,19.4731,2.3185,22.0003,31.004,21.0168,23.3075,19.4284,9.67553888888889,11.9094,21.9186,21.223398837209302,7.2898,9.465,26.4329,13.4286,8.9099,7.9572,27.4238,6.1671,22.5044,24.5857,10.9778,17.5997,12.7645,12.2396,4.686668224299065,19.6309,13.8987,25.0868,5.3554,19.59606605504587,18.0985,16.2035,9.3373,18.5729,14.7031,13.7435,17.7767,22.669,21.8797,20.3038,14.4480595505618,20.4134,19.3039,3.9853,5.3587,16.5257,23.1755,14.4068,13.2276,7.6064,18.4158,12.1507,22.4892,20.2995,32.1518,4.7969,10.2047,10.1467,9.3502,4.7157,16.0519,16.8797,23.339791818181816,7.2693,11.6825,14.8774,4.8632,5.3808,17.3608,9.6656,10.5302,29.8013,36.834465671641794,17.9027,15.1103,18.3296,12.5499,19.5143,6.8667,13.4416,12.0978,13.0184,5.0636,3.6456,30.5566,9.3466,20.1363,19.761887096774196,11.2377,7.1841,10.6934,24.5743,15.627743589743591,13.2994,21.6,7.0001,11.425827173913042,7.7912,21.7502,10.5983,17.9236,31.67475402813299,15.3959,36.0417,9.7409,18.334,26.7983,8.9412,4.2118,6.5608,9.3874,20.7408,13.8458,20.4911,4.0171,16.3251,12.7589,12.8662,23.11813805309734,7.7326,32.2413,21.173,23.396032456140354,10.1926,16.656,19.6258,19.5072,11.5344,5.1053,14.8694,15.4304,21.8669,30.2714,22.9799,8.7958,16.3475,12.116,11.3147,18.921914285714283,7.1707,32.0683,7.2203,21.1985,3.6756,10.3264,18.2689,21.8223,20.7146,7.458,29.1983,6.443,24.2366,11.5401,34.236,9.0201,17.3126,32.40663378378379,9.7916,11.6998,8.9185,17.058,4.1704,23.6107,19.1742,7.316559745619945,10.0347,10.3131,16.7566,17.1431,24.0784,13.5031,26.9592,9.6964,18.8055,31.473829691142196,27.731,20.784420754716987,28.0621,11.1806,5.8625,13.493842307692306,6.8959,9.2912,13.6424,17.4008,11.1922,10.2314,3.9995,8.3408,22.803530088495577,29.5368,17.5867,12.7086,18.192111801801804,10.1516,10.0413,20.2094,16.7763,8.3124,4.1949,11.014,16.5364,10.4486,25.66,2.525913305613306,19.0918,13.637165048543691,6.9483,10.1848,1.696,4.806,8.3049,16.9951,2.6759,21.3242,35.01299387755102,23.466657608695655,8.7585,17.304951578947367,16.8659,22.8503,3.3121,4.4977,18.0705,14.4349,8.136,22.6885,11.582,23.0758,5.3743,10.4937,23.5997,3.2942,2.5561,13.7659,31.7118,19.1665,13.9787,10.5137,5.4921,19.4732,13.3092,9.9236,21.0323,11.8294,16.059,27.2809,5.808,14.446,27.7227,19.1746,14.6898,4.8965,6.5162,3.2021,14.1394,16.1009,5.1453,8.0087,9.0702,19.6035,18.2638,26.90282584415584,32.77745952257394,35.5924,2.4745,5.4604,9.0691,11.9807,4.6451,19.8406,2.5117,21.7067,9.3255,7.8159,29.9267,10.823,30.5603,4.248,6.4479,2.6018,12.8087,23.282487499999995,28.7087,33.8111,6.5542,18.4546,29.1245,10.1203,9.8504,5.2849,16.5782,10.6184,18.873,15.0458,24.27,10.0243,14.7311,8.391777570093458,20.2277,20.5928,14.4197,12.670278053132433,18.9808,16.0285,14.2623,15.3357,9.9455,23.4234,2.9675,23.6461,9.9986,36.35105853658537,6.2641,9.3497,24.009066363636364,17.810967499999997,22.9796,12.3261,6.9205,35.05050183486239,17.438,15.1634,9.5647,9.4042,23.2111,13.5212,11.1413,10.1725,34.402,18.7756,19.125907812500003,25.543,32.8904,12.4636,14.2967,19.6167,11.0006,15.0234,11.97,20.3011,18.0293,4.0643,13.5923,2.9675
2015-03-31,22.5281,43.585964431097764,14.2206,16.89413272727273,13.5552,10.3617,8.6839,15.4984,13.1676,9.8305,16.2736,17.6716,19.9956,15.5103,22.0351,20.7463,22.2151,19.9256,3.4044,11.2619,14.0147,22.2621,23.50275584415584,4.6399,4.043820183486239,33.7534,23.0934,26.8422,18.8047,12.781,8.6131,33.99815357142856,15.2051,28.4911,15.2419,35.1274,23.1811,30.46968481012658,17.4907,21.5681,2.0084,8.9099,31.4134523255814,12.6737,7.1401,16.5482,11.2637,16.19603548387097,24.7726,20.8317,13.0212,13.9239,24.5669,28.598,20.5725,7.1058,24.7284,7.7482,30.6052,6.2634,18.4054,33.4464,28.06775172413793,15.3003,3.9266,11.2988,13.6534,11.2322,12.3075,7.1227,13.346,7.6967,8.906412727272727,9.4801,15.8069,20.2871,3.4044,22.8909,31.004,14.4679,26.9187,19.3126,2.2478,11.2915,22.9394,21.223398837209302,8.3812,10.1898,26.4329,14.6828,8.9099,8.2938,28.0133,6.0848,16.7039,25.0959,10.4888,12.4452,12.7645,12.5972,4.686668224299065,18.6164,14.7937,25.6628,5.6157,18.502082693911593,19.5387,16.2035,9.0875,18.5729,13.0461,13.5449,17.932,17.2999,27.3021,20.3038,14.4480595505618,20.4134,19.8933,4.8737,14.522463392857146,17.7787,22.7984,14.2849,13.2969,13.1562,18.9807,11.2644,28.5953,21.5268,31.2084,5.3447,10.0145,11.6641,9.028,4.0009,15.2095,16.2844,23.339791818181816,7.8867,11.6635,13.8272,5.1074,7.2158,17.4109,9.8001,12.0231,35.9842,36.834465671641794,16.7982,15.9468,18.7113,13.0625,19.6849,7.1086,13.8891,12.2312,13.2192,5.4074,5.2748,30.5566,10.1669,20.1363,19.761887096774196,12.2828,4.1473,10.2087,24.695,18.827022351722356,13.2994,21.0115,7.541,11.425827173913042,7.0885,22.5526,9.5395,17.8373,31.67475402813299,15.3959,36.0417,9.7409,17.9295,27.8354,9.3478,4.2118,6.6833,8.0292,19.9074,11.1783,20.4911,2.7837,16.4005,14.1062,13.3899,30.5201,10.3973,32.2413,20.4929,32.063,11.1388,16.5777,20.1437,19.6171,11.9653,2.8316,16.7257,16.6903,21.8669,31.5414,14.8629,8.7394,16.4572,12.116,12.7669,18.921914285714283,6.9496,32.6744,24.823576315789474,21.339,2.3725,9.1387,8.0014,21.8867,21.0255,8.6151,30.1747,11.5241,24.8633,12.0782,19.557886516853934,8.8374,13.9141,9.5997,9.9128,11.6642,9.0031,17.058,4.7265,23.8298,19.1742,7.316559745619945,9.6637,8.6358,16.7566,19.7971,24.5995,12.9646,26.9592,9.807,20.81,31.473829691142196,28.1984,20.784420754716987,29.0832,10.2051,6.8529,13.493842307692306,5.4136,8.0958,14.1707,17.89,10.4393,11.4196,3.9995,4.6367,17.7209,31.7464,17.5867,12.7726,18.192111801801804,11.9543,10.2778,20.3224,17.991,8.3826,3.5614,11.9612,16.5364,10.617,24.6281,2.525913305613306,18.7032,13.637165048543691,6.431,10.272,2.5085,1.6961,8.7977,17.051,2.2992,21.6535,35.01299387755102,23.466657608695655,8.9474,17.304951578947367,34.5801,22.8503,3.0555,4.6556,18.8565,14.8449,8.0396,22.6885,12.265,23.0758,5.3743,9.7283,23.5997,3.495,5.6113,12.3943,33.2978,11.4124,13.9787,10.5137,12.263292127659575,19.4732,12.7301,10.4023,20.0719,12.8205,16.3787,26.4502,5.808,13.2617,27.7227,20.7121,17.1738,6.714,8.7812,3.2021,13.1709,20.3945,8.4842,14.7402,8.5522,19.6035,17.6297,26.003554285714284,32.77745952257394,20.13014694725028,4.046,3.9841,8.9197,11.9039,4.6451,19.8406,2.5117,21.7682,9.3255,12.28,14.2141,10.2045,31.0181,2.7043,8.1444,2.6018,12.8087,23.282487499999995,19.583,33.9423,11.5776,18.4546,29.1245,9.4852,8.7788,7.1132,15.1544,10.6184,19.6225,14.6244,5.7318,13.2571,13.5532,8.391777570093458,18.9085,22.7227,17.8815,1.9866,18.1922,16.4092,8.5905,15.9723,10.4163,22.7813,2.9222,25.4573,10.2718,36.35105853658537,5.4457,10.5167,24.009066363636364,17.810967499999997,18.9022,12.6269,8.7483,35.05050183486239,17.438,15.3352,9.3997,7.5056,24.7156,13.5212,8.7636,10.2953,34.402,19.3977,19.125907812500003,26.0762,32.8904,11.5955,24.5202,9.4716,11.9648,9.9648,11.97,20.3238,17.7211,4.5133,17.3035,2.9222
2015-04-30,22.5281,43.585964431097764,14.3987,16.89413272727273,13.5552,10.3617,8.6839,15.4984,13.1676,9.8305,16.2736,17.6716,19.9956,15.5103,22.0351,20.7463,22.2151,20.7169,3.4044,11.2619,14.0147,22.787,23.50275584415584,4.6399,4.043820183486239,33.7534,23.0934,26.8422,18.8047,12.781,8.6131,33.99815357142856,15.544,28.4911,16.0369,17.1973,23.1811,30.46968481012658,17.4907,21.5681,2.0084,8.9099,31.4134523255814,12.6737,10.8635,16.5482,11.2637,16.19603548387097,24.7726,20.8317,13.0212,13.9239,24.5669,28.598,20.5725,7.1058,24.7284,7.7482,30.6052,6.2634,18.4054,33.4464,28.06775172413793,15.3003,3.9266,11.2988,13.6534,11.2322,12.3075,7.1227,13.346,7.6967,8.906412727272727,9.4801,7.3617,20.2871,3.4044,22.8909,27.3673,14.4679,26.9187,19.3126,2.2478,11.2915,22.9394,21.223398837209302,8.3812,10.1898,26.4329,14.6828,8.3185,8.2938,28.0133,6.0848,16.7039,25.0959,10.4888,12.4452,12.5775,12.5972,4.686668224299065,18.6164,14.7937,25.6628,5.6157,18.502082693911593,19.5387,16.2035,9.0875,18.5729,13.0461,13.5449,17.932,17.2999,27.3021,22.1578,14.4480595505618,20.4134,19.8933,4.8737,14.522463392857146,17.7787,22.7984,14.2849,13.2969,13.1562,18.9807,11.2644,28.5953,21.5268,31.2084,5.3447,10.0145,11.6641,9.028,4.0009,15.2095,16.2844,23.339791818181816,7.8867,11.6635,13.8272,5.1074,7.2158,17.4109,9.8001,12.0231,35.9842,36.834465671641794,16.7982,15.9468,18.7113,13.0625,19.6849,7.1086,13.8891,12.2312,13.2192,5.4074,5.2748,29.0146,10.1669,20.5627,19.761887096774196,12.2828,4.1473,10.2087,24.695,18.827022351722356,13.2994,21.0115,7.541,11.425827173913042,7.0885,22.5526,9.5395,17.8373,31.67475402813299,15.3959,36.0417,9.7726,17.9295,27.8354,9.3478,5.2298,6.6833,8.0292,19.9074,11.1783,20.4911,2.7837,16.4005,14.1062,13.3899,30.5201,10.3973,32.2413,20.4929,32.063,11.1388,16.5777,20.1437,19.6171,11.9653,2.8316,16.7257,16.6903,21.8669,31.5414,14.8629,8.7394,16.4572,12.1246,12.7669,18.921914285714283,6.9496,32.6744,24.823576315789474,21.339,2.3725,9.1387,8.0014,21.8867,21.0255,8.6151,30.1747,11.5241,24.8633,12.0782,19.557886516853934,8.8374,13.9141,9.5997,9.9128,11.6642,9.0031,17.058,4.7265,23.8298,19.1742,7.316559745619945,9.6637,8.6358,15.5544,19.7971,24.5995,12.9646,26.9592,9.807,20.81,31.473829691142196,28.1984,33.3184,29.0832,10.2051,6.8529,13.493842307692306,5.4136,8.0958,14.1707,17.89,10.4393,11.4196,5.5907,4.6367,17.7209,31.7464,17.3613,12.7726,18.192111801801804,11.9543,10.2778,20.3224,17.991,8.3826,3.5614,11.9612,12.2459,10.617,24.6281,2.525913305613306,18.7032,13.637165048543691,6.431,10.272,2.5085,1.6961,8.7977,17.051,2.2992,21.6535,35.01299387755102,23.466657608695655,8.9474,17.304951578947367,34.5801,22.8503,3.0555,4.6556,18.8565,14.8449,8.0396,25.1411,12.265,23.0758,5.3743,9.7283,24.8466,3.495,5.6113,12.3943,33.2978,11.4124,14.7606,9.379,1.0512,19.6429,12.7301,10.4023,20.0719,12.8205,16.3787,26.4502,5.808,13.2617,27.7227,20.7121,17.1738,6.714,8.7812,22.72073467094703,13.1709,20.3945,8.4842,14.7402,8.5522,14.5886,17.6297,26.003554285714284,32.77745952257394,20.13014694725028,4.046,3.9841,8.9197,11.9039,1.8581,20.3597,2.5117,21.7682,7.6605,12.28,14.2141,10.2045,31.0181,2.7043,8.1444,2.6018,13.4705,23.282487499999995,19.583,33.9423,11.5776,18.4546,27.7995,9.4852,8.7788,7.1132,15.1544,5.693,19.6225,14.6244,5.7318,13.2571,13.5532,8.391777570093458,18.9085,22.7227,17.8815,1.9866,18.1922,16.4092,8.5905,15.9723,10.4163,22.7813,2.9222,25.4573,10.2718,36.35105853658537,5.4457,10.5167,24.009066363636364,17.810967499999997,18.9022,12.6269,8.7483,30.11412217836569,18.0435,15.3352,9.3997,7.5056,24.7156,13.5212,8.7636,10.2953,34.7472,19.3977,19.125907812500003,26.0762,32.8904,11.5955,24.5202,9.4716,11.9648,9.9648,10.8682,20.3238,17.7211,4.5133,17.3035,2.9222
2015-05-31,22.5281,43.585964431097764,14.3987,16.89413272727273,13.5552,10.3617,8.6839,19.2376,13.1676,9.8305,16.2736,17.6716,19.9956,15.5103,22.0351,20.4598,22.2151,20.7169,3.4044,11.2619,14.0147,22.787,23.50275584415584,5.5137,4.043820183486239,33.7534,20.5872,26.8422,18.8047,12.781,8.6131,33.99815357142856,15.544,28.4911,16.0369,17.1973,23.1811,30.46968481012658,17.4907,21.5681,2.0084,8.9099,31.4134523255814,12.6737,10.8635,16.5482,11.2637,16.19603548387097,24.7726,20.8317,13.0212,13.9239,24.5669,28.598,20.5725,7.1058,26.213,7.7482,30.6052,6.2634,18.4054,33.4464,28.06775172413793,15.3003,3.9266,11.2988,13.6098,11.2322,12.3075,7.1227,13.346,7.6967,8.906412727272727,9.4801,7.3617,20.2871,3.4044,22.8909,27.3673,14.4679,26.9187,19.3126,2.2478,11.2915,22.9394,21.223398837209302,8.3812,10.1898,27.8186,14.6828,8.3185,8.2938,28.0133,6.0848,16.7039,25.0959,10.4888,12.4452,12.5775,12.5972,4.686668224299065,18.6164,14.7937,25.6628,5.6157,18.502082693911593,19.5387,16.497,9.0875,6.9375,13.0461,13.5449,17.932,17.2999,27.3021,22.1578,14.4480595505618,19.5162,19.8933,4.8737,14.522463392857146,17.7787,22.7984,14.2849,13.2969,13.1562,18.9807,11.2644,28.5953,21.5268,31.2084,5.3447,10.0145,11.6641,9.028,4.0009,15.2095,16.2844,23.339791818181816,7.8867,11.6635,13.8272,5.1074,7.2158,17.4109,9.8001,12.0231,35.9842,36.834465671641794,16.7982,15.9468,18.7113,13.0625,19.6849,7.1086,13.8891,12.2312,13.2192,5.4074,5.2748,29.0146,10.1669,20.5627,19.761887096774196,12.2828,4.1473,10.2087,24.695,18.827022351722356,14.037,21.0115,7.541,11.425827173913042,7.0885,22.5526,9.5395,17.8373,31.67475402813299,15.3401,43.34563894736843,9.7726,17.9295,27.8354,9.3478,5.2298,6.6833,8.0292,19.9074,11.1783,17.7867,2.7837,16.4005,14.1062,13.3899,30.5201,10.3973,36.1342,20.4929,32.063,11.1388,16.5777,20.1437,19.6171,11.9653,2.8316,16.7257,16.6903,23.5649,31.5414,14.8629,8.7394,16.4572,12.1246,12.7669,18.921914285714283,6.9496,32.6744,24.823576315789474,21.339,2.3725,9.1387,8.0014,21.8867,21.0255,8.6151,30.1747,11.5241,24.8633,12.0782,19.557886516853934,8.8374,13.9141,9.5997,9.9128,11.6642,9.0031,17.058,4.7265,23.8298,21.4557,7.316559745619945,9.6637,8.6358,15.5544,19.7971,24.5995,12.9646,30.9679,9.807,20.81,31.473829691142196,28.1984,33.3184,29.0832,10.2051,6.8529,13.493842307692306,5.4136,8.0958,14.1707,17.89,10.4393,11.4196,5.5907,4.6367,17.7209,31.7464,17.3613,12.7726,33.2685,11.9543,10.2778,20.3224,17.991,8.3826,3.5614,11.9612,12.2459,10.617,24.6281,2.525913305613306,18.7032,13.637165048543691,6.431,10.272,2.5085,1.6961,8.7977,17.051,2.2992,21.6535,35.01299387755102,23.466657608695655,8.9474,17.304951578947367,34.5801,23.2042,3.0555,4.6556,18.8565,14.8449,8.0396,25.1411,12.265,22.9166,5.918,9.7283,24.8466,3.495,5.6113,12.3943,33.2978,11.4124,14.7606,9.379,1.0512,19.6429,12.7301,10.4023,20.0719,12.8205,16.3787,26.4502,8.7475,13.2617,17.5204,20.7121,17.1738,6.714,8.7812,22.72073467094703,13.1709,20.3945,8.4842,14.7402,8.5522,14.5886,17.6297,26.003554285714284,32.77745952257394,20.13014694725028,4.046,3.9841,8.9197,11.9039,1.8581,20.3597,9.0575,21.7682,7.6605,12.28,14.2141,10.2045,31.0181,2.7043,8.1444,7.762,13.4705,23.282487499999995,19.583,33.9423,11.5776,18.4638,27.7995,9.4852,8.7788,7.1132,15.1544,5.693,19.6225,14.6244,5.7318,13.2571,13.5532,8.391777570093458,18.9085,22.7227,17.8815,1.9866,18.1922,16.4092,8.5905,15.9723,10.4163,22.7813,2.9222,25.4573,10.2718,36.35105853658537,5.4457,10.5167,24.009066363636364,17.810967499999997,18.9022,12.6269,8.7483,30.11412217836569,18.0435,15.3352,9.3997,7.5056,24.7156,15.202,8.7636,10.2953,34.7472,19.3977,19.125907812500003,26.0762,32.8904,11.5955,24.5202,9.4716,11.9648,9.9648,10.8682,20.3238,17.7211,4.5133,17.3035,2.9222
