Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,BRK.B,AVGO,LLY,XOM,UNH,V,PG,JNJ,COST,MA,HD,MRK,WMT,ABBV,CVX,KO,ADBE,CRM,PEP,ORCL,LIN,QCOM,TMO,ACN,CSCO,TXN,MCD,AMAT,INTU,AMGN,VZ,DIS,CAT,ABT,IBM,PFE,PM,DHR,CMCSA,NOW,UNP,INTC,ISRG,NEE,HON,AXP,RTX,T,LOW,COP,BKNG,PGR,MU,TJX,LRCX,ETN,ADI,ELV,BLK,PLD,REGN,SYK,BSX,CB,MDT,MMC,KLAC,UPS,PANW,LMT,ADP,DE,AMT,CI,TMUS,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,MO,ICE,SBUX,ANET,DUK,WM,ZTS,CL,APH,EOG,SHW,CDNS,CVS,EQIX,MCK,TT,CMG,CME,NXPI,MCO,PH,TGT,FDX,SLB,TDG,CSX,ITW,BDX,EMR,GD,FCX,CTAS,AON,WELL,PYPL,HCA,ECL,NOC,ORLY,ROP,APD,MAR,PSX,AJG,MPC,PCAR,MMM,F,GM,CARR,NEM,WMB,NSC,EW,AZO,TRV,O,SPG,DLR,MCHP,AEP,SRE,URI,ROST,AFL,KMB,OKE,VLO,PSA,TEL,ALL,CCI,LHX,MET,CPRT,DXCM,D,HES,FIS,GWW,OXY,RSG,IQV,KMI,CMI,MPWR,OTIS,VRSK,STZ,PAYX,NUE,IR,AME,MSCI,FAST,IDXX,A,CTSH,FANG,GIS,COR,FTNT,SYY,PEG,ACGL,MNST,EXC,YUM,KR,DFS,IT,EA,EXR,ODFL,KDP,GLW,VMC,XYL,LULU,BIIB,ED,EFX,HPQ,ON,CHTR,VICI,HIG,CDW,ROK,DVN,PPG,CSGP,XEL,TRGP,RMD,WAB,MTD,AVB,TSCO,HSY,CBRE,IRM,WTW,EBAY,ANSS,AWK,FTV,NVR,DG,HPE,GRMN,NTAP,DOV,TROW,WEC,GPN,CHD,LYB,IFF,KEYS,BR,DTE,EQR,NDAQ,ETR,WST,CAH,ZBH,SW,TER,SBAC,DECK,EL,STE,DLTR,WY,BRO,TYL,ES,VTR,PPL,PTC,INVH,CPAY,LDOS,FE,CTRA,GDDY,STX,CINF,HUBB,ARE,GPC,APTV,AEE,CBOE,ULTA,STLD,WBD,TDY,SWKS,PFG,MKC,WAT,ESS,HOLX,OMC,LH,TXT,COO,BAX,AVY,CMS,ALGN,TSN,EG,PKG,DRI,WRB,BBY,EXPD,CLX,MAA,FDS,DGX,MAS,IP,VRSN,EQT,K,IEX,AMCR,DOC,L,AKAM,SNA,CAG,CE,DPZ,TRMB,KIM,VTRS,LNT,ROL,NI,POOL,RVTY,CF,JBHT,PNR,NDSN,POOL.1,EVRG,UDR,EPAM,SJM,JKHY,LKQ,QRVO,CPT,TECH,JNPR,EMN,APA,IPG,AES,LW,ALLE,CRL,UHS,ALB,AOS,REG,HII,NWSA,FFIV,TFX,CHRW,TAP,MOS,GNRC,TPR,MTCH,BXP,CPB,HRL,HSIC,PNW,FOXA,BBWI,MKTX,WBA,FRT,BF.B,BWA,HAS,ETSY,GL,PAYC,IVZ,DVA,MHK,RL,BIO,FOX,NWS
2024-07-20,26.4771,-0.0275,397.9613,74.5638,5.9682,41.2754,21.1433,7.9623,-27.7496,-19.0365,-31.7945,2.5832,17.7943,25.6119,22.916,5.1844,28.0717,10.7131,-5.0763,-20.9327,-14.6292,-0.1622,-6.8385,51.2742,16.3393,8.7853,3.8798,57.6545,21.513,-7.6124,-14.417,-12.461,9.9389,14.0389,16.8611,-18.9979,-3.9258,74.6837,30.8105,6.0118,12.0133,-45.0207,30.8768,-19.791,-2.2308,33.276,-5.512,18.0504,-10.5264,36.7828,20.7505,52.2321,86.9494,3.7043,33.4024,-16.1739,16.8504,67.2913,5.1896,10.7267,-10.1695,15.7074,-12.4591,-64.2015,4.7872,7.7987,-14.1028,12.8925,23.8588,39.6666,12.3861,13.4366,-9.8434,-12.7313,9.4177,13.4886,-1.1884,53.3101,15.1778,-27.1586,21.1579,10.475,-21.4887,24.8594,42.6506,27.1871,19.5189,-22.8064,2.022,8.4755,25.9828,177.5013,66.661,20.0,35.9679,27.0567,15.8886,-15.6303,30.9344,-4.5917,-39.2168,9.2954,-21.0381,55.3078,4.8411,11.8573,3.5753,24.6753,13.5707,26.6586,-6.0579,26.2355,56.2141,-5.6275,8.3826,49.5072,-35.7229,-26.3883,40.8351,30.1641,-2.8891,29.9713,69.4856,-2.3614,40.2998,15.0933,-7.0845,95.8258,14.6627,11.5667,-32.9618,47.8615,-27.3616,23.6475,-8.8665,8.9746,-9.8223,15.9702,45.5272,-0.7143,-20.9268,-7.9009,-3.1902,29.7572,17.2745,-0.6026,3.3273,-13.309,44.4112,98.8469,3.2244,-1.9269,-13.9204,12.9194,22.0608,-18.0912,-0.4454,21.6133,27.1634,-10.7365,-7.1228,23.9828,5.5714,15.5561,12.3441,21.5322,-19.1279,33.7591,-24.0658,10.89,8.8314,24.6443,10.8406,109.3953,-3.1535,0.6897,5.2925,11.2237,-29.9631,40.5973,25.891,11.3047,6.8218,29.8032,29.1553,-23.0893,-7.2811,18.8584,32.6908,7.4865,4.2189,-28.5715,50.067,18.6045,59.1271,2.969,0.2237,26.9392,-0.3948,4.4791,45.3416,6.267,-16.9744,8.3993,5.533,57.4175,89.4632,24.8967,-7.5748,11.9546,25.1884,-19.5272,4.8384,11.849,67.9311,36.5114,36.0513,-5.1008,21.8023,-10.5828,16.2082,10.627,102.1148,138.6363,2.4915,5.6336,-9.5555,-4.2295,26.9573,14.7707,36.7886,-31.1384,17.8433,16.0516,10.4234,-13.2511,65.9463,27.0114,40.7442,52.2131,22.1441,5.7638,54.2145,1.2245,-5.7842,-8.0585,70.1093,-25.0886,28.2885,25.4615,6.2869,0.1173,11.6621,6.4214,32.2784,12.7943,-15.9,4.7584,3.3211,47.5657,36.3373,23.5087,43.751,1.1843,7.7231,50.2992,-11.1405,4.0433,19.3625,17.0196,6.8634,4.491,66.9565,74.9645,-45.6534,23.7898,-2.5478,9.425,9.5711,3.308,40.3828,19.04,0.0,385.2401,-2.191,-28.2011,81.6448,16.9092,-0.7585,-2.9405,28.4191,22.9238,7.4482,22.4534,64.0167,9.0471,-12.5188,-19.6966,-24.6954,25.5771,51.0326,-39.4347,3.1446,12.6543,-14.4609,4.2895,25.2377,-31.9778,-50.5469,-39.9828,3.0627,8.0453,-9.1704,9.2459,-16.8681,-1.8339,-40.7327,16.8456,9.6715,4.7581,3.3544,-27.7792,16.8522,35.0394,62.73873,-2.8674,10.3741,4.9768,-7.6131,-8.4095,78.395,10.7008,-2.7995,-17.9309,106.5142,-37.6005,-12.6351,35.2896,10.5374,-17.9309,-1.4729,-0.3889,-6.7708,2.9303,23.1959,-7.977,41.3372,1.0947,17.5272,-7.2957,17.4843,-21.106,40.4619,-16.8259,4.7919,2.4289,19.9626,44.2191,-62.4756,-3.8681,14.092,4.7328,0.5494,19.0548,31.6772,-79.4663,20.2127,-36.3219,491.0228,28.753,17.2818,-2.0288,12.4248,31.6206,5.9724,19.8441,2.2222,-12.1213,0.7527,-44.4445,4.7241,1.0937,-9.0306,149.1131,6.3007,-8.4634,14.6477,26.5342,-7.9587,24.1279,69.1231,20.6856,2.2222,0.5494
2024-06-30,26.4771,-0.0275,397.9613,74.5638,5.9682,41.2754,21.1433,7.9623,-27.7496,-19.0365,-31.7945,2.5832,17.7943,25.6119,22.916,5.1844,28.0717,10.7131,-5.0763,-20.9327,-14.6292,-0.1622,-6.8385,51.2742,16.3393,8.7853,3.8798,57.6545,21.513,-7.6124,-14.417,-12.461,9.9389,14.0389,16.8611,-18.9979,-3.9258,74.6837,30.8105,6.0118,12.0133,-45.0207,30.8768,-19.791,-2.2308,33.276,-5.512,18.0504,-10.5264,36.7828,20.7505,52.2321,86.9494,3.7043,33.4024,-16.1739,16.8504,67.2913,5.1896,10.7267,-10.1695,15.7074,-12.4591,-64.2015,4.7872,7.7987,-14.1028,12.8925,23.8588,39.6666,12.3861,13.4366,-9.8434,-12.7313,9.4177,13.4886,-1.1884,53.3101,15.1778,-27.1586,21.1579,10.475,-21.4887,24.8594,42.6506,27.1871,19.5189,-22.8064,2.022,8.4755,25.9828,177.5013,66.661,20.0,35.9679,27.0567,15.8886,-15.6303,30.9344,-4.5917,-39.2168,9.2954,-21.0381,55.3078,4.8411,11.8573,3.5753,24.6753,13.5707,26.6586,-6.0579,26.2355,56.2141,-5.6275,8.3826,49.5072,-35.7229,-26.3883,40.8351,30.1641,-2.8891,29.9713,69.4856,-2.3614,40.2998,15.0933,-7.0845,95.8258,14.6627,11.5667,-32.9618,47.8615,-27.3616,23.6475,-8.8665,8.9746,-9.8223,15.9702,45.5272,-0.7143,-20.9268,-7.9009,-3.1902,29.7572,17.2745,-0.6026,3.3273,-13.309,44.4112,98.8469,3.2244,-1.9269,-13.9204,12.9194,22.0608,-18.0912,-0.4454,21.6133,27.1634,-10.7365,-7.1228,23.9828,5.5714,15.5561,12.3441,21.5322,-19.1279,33.7591,-24.0658,10.89,8.8314,24.6443,10.8406,109.3953,-3.1535,0.6897,5.2925,11.2237,-29.9631,40.5973,25.891,11.3047,6.8218,29.8032,29.1553,-23.0893,-7.2811,18.8584,32.6908,7.4865,4.2189,-28.5715,50.067,18.6045,59.1271,2.969,0.2237,26.9392,-0.3948,4.4791,45.3416,6.267,-16.9744,8.3993,5.533,57.4175,89.4632,24.8967,-7.5748,11.9546,25.1884,-19.5272,4.8384,11.849,67.9311,36.5114,36.0513,-5.1008,21.8023,-10.5828,16.2082,10.627,102.1148,138.6363,2.4915,5.6336,-9.5555,-4.2295,26.9573,14.7707,36.7886,-31.1384,17.8433,16.0516,10.4234,-13.2511,65.9463,27.0114,40.7442,52.2131,22.1441,5.7638,54.2145,1.2245,-5.7842,-8.0585,70.1093,-25.0886,28.2885,25.4615,6.2869,0.1173,11.6621,6.4214,32.2784,12.7943,-15.9,4.7584,3.3211,47.5657,36.3373,23.5087,43.751,1.1843,7.7231,50.2992,-11.1405,4.0433,19.3625,17.0196,6.8634,4.491,66.9565,74.9645,-45.6534,23.7898,-2.5478,9.425,9.5711,3.308,40.3828,19.04,0.0,385.2401,-2.191,-28.2011,81.6448,16.9092,-0.7585,-2.9405,28.4191,22.9238,7.4482,22.4534,64.0167,9.0471,-12.5188,-19.6966,-24.6954,25.5771,51.0326,-39.4347,3.1446,12.6543,-14.4609,4.2895,25.2377,-31.9778,-50.5469,-39.9828,3.0627,8.0453,-9.1704,9.2459,-16.8681,-1.8339,-40.7327,16.8456,9.6715,4.7581,3.3544,-27.7792,16.8522,35.0394,62.73873,-2.8674,10.3741,4.9768,-7.6131,-8.4095,78.395,10.7008,-2.7995,-17.9309,106.5142,-37.6005,-12.6351,35.2896,10.5374,-17.9309,-1.4729,-0.3889,-6.7708,2.9303,23.1959,-7.977,41.3372,1.0947,17.5272,-7.2957,17.4843,-21.106,40.4619,-16.8259,4.7919,2.4289,19.9626,44.2191,-62.4756,-3.8681,14.092,4.7328,0.5494,19.0548,31.6772,-79.4663,20.2127,-36.3219,491.0228,28.753,17.2818,-2.0288,12.4248,31.6206,5.9724,19.8441,2.2222,-12.1213,0.7527,-44.4445,4.7241,1.0937,-9.0306,149.1131,6.3007,-8.4634,14.6477,26.5342,-7.9587,24.1279,69.1231,20.6856,2.2222,0.5494
2024-05-31,26.4771,0.8933,397.9613,81.93352,19.1183,51.5189,30.2215,7.9623,-36.68494,-31.4717,-31.7945,8.9618,20.760189999999973,13.2815,22.916,3.5386,28.0717,-5.8445,-5.0763,-6.3646,-27.7322,13.3775,-6.8385,51.2742,18.95903999999999,8.7853,6.6005,48.9935,16.2348,-7.6124,-14.417,-18.8599,24.8716,14.0389,16.8611,-6.0898,-6.0582,82.45297999999993,48.0611,-17.5078,30.6906,-57.559129999999996,19.1294,-18.1455,10.3737,38.921,-3.4018,33.39985,4.1849,36.7828,20.7505,45.5712,55.9101,18.848,33.4024,-31.7708,-7.602,67.2913,5.1896,10.7267,9.1645,33.1917,-12.4591,-64.2015,-16.7135,20.7997,10.7012,21.0746,39.6279,22.9191,12.3861,28.3154,-4.3867,-6.5437,9.4177,0.4399,2.7421,53.3101,20.287,-0.2489,15.3352,-1.4191,-5.5148,26.0256,42.6506,27.1871,12.2709,-22.8064,12.4311,12.9527,38.3573,234.2781,66.661,16.6589,11.4776,27.0567,10.1689,-18.7279,70.2896,13.8417,-39.2168,1.5788,-16.3792,54.5422,26.9082,9.0146,1.6616,43.7965,23.9539,26.6586,-6.0579,68.47742,56.2141,-3.3926,23.5016,53.42735999999998,-46.4184,-27.5172,36.1716,30.1641,3.1884,18.2839,-3.0524,12.4387,44.42026999999996,44.064,-4.6529,120.18858999999978,-0.2011,7.3632,-48.5657,49.3538,-35.2584,51.6277,5.4141,25.7613,23.3245,22.3728,1.696,6.3333,-24.43828,-50.939049999999995,-3.1902,30.497239999999998,8.0743,1.8877,-5.4349,-13.309,30.865,166.13551999999945,6.8658,-1.9269,-10.2594,7.161,3.6026,-47.8425,1.8224,22.2059,0.0567,6.596,-33.4954,7.6208,5.5714,6.4199,38.2063,-11.5872,-0.1905,53.14992999999999,-30.3875,17.9534,3.9188,21.6832,63.4103,86.4082,13.943,4.1865,5.2925,11.2237,-27.7352,39.0107,31.8019,14.0496,25.4934,50.4733,29.1553,-24.49464,-10.2955,18.8584,-11.4747,7.4865,13.9332,-8.2985,50.2247,29.9342,45.8846,6.172,0.2237,19.7026,7.4275,49.3548,28.7309,-8.1808,-40.1782,5.807,24.7089,43.617,89.4632,-1.949,-25.802,10.131,25.1884,-19.3533,-1.9109,1.6361,-0.0899,26.7171,27.6936,-21.0873,67.6035,7.3657,11.8041,4.1321,108.98482999999995,83.0985,8.8017,6.9484,19.3112,-11.9435,-42.6227,11.2575,33.5135,-11.3619,8.5689,49.62184999999996,13.7076,-29.1728,65.9463,27.0114,73.7694,52.2131,23.2896,-23.9294,58.48263999999998,-6.6876,1.4917,-14.7677,121.05278999999982,-25.0886,93.0009,45.85265999999994,5.444,-0.3002,28.2271,6.4284,-49.3063,10.8249,-8.3026,-2.8185,17.1185,92.2481,4.6455,28.5788,43.751,-28.4858,14.8842,-6.03819,-10.9695,5.0602,-2.8951,20.0917,0.0,-9.8047,65.543,-34.1607,-46.3398,7.5467,-22.3452,2.4239,17.1666,18.2659,22.9711,47.5961,7.9713,122.7908,-2.191,-28.2011,112.82818999999981,1.9415,6.8065,-4.0504,28.4191,9.5791,8.5953,15.1094,39.688,-15.6552,-22.2696,-19.6966,-4.8583,12.8122,87.2895,-16.7429,-3.2259,17.3268,-10.689,4.2895,27.3595,-31.9778,-50.5469,-26.1524,3.0627,8.0453,0.0,16.909,-2.4858,-3.4995,-34.9483,8.3125,15.9526,3.4755,6.237,-6.205,14.0849,53.4423,62.73873,48.9694,17.2993,39.2257,-10.8057,-12.2896,78.395,15.8304,12.8816,16.8685,-61.8805,-33.8904,-12.6351,59.2478,10.5374,16.8685,1.8371,0.6265,0.3205,2.9303,23.1959,30.2631,-1.1909,3.8041,12.115,839.8026799999996,41.323919999999994,-27.9235,29.7761,-6.4863,4.7919,14.7047,12.4538,63.2449,-65.03634,32.7809,7.4409,-7.5,27.2635,33.202069999999964,46.997,-76.8546,29.3161,-39.1327,914.5527699999989,72.4987,102.38658999999986,-2.4531,12.4248,31.6206,25.0,20.7658,-35.9822,-12.1213,0.2505,-44.4445,0.0,1.0937,-17.0597,149.1131,5.7696,-9.7505,23.7565,37.3175,-14.2701,44.0769,160.2676,43.1971,-35.9822,27.2635
2024-04-30,26.4771,0.8933,397.9613,81.93352,19.1183,51.5189,30.2215,9.1287,-36.68494,-31.4717,-31.7945,8.9618,20.760189999999973,13.2815,11.6727,3.5386,28.0717,-5.8445,-5.0763,-6.3646,-27.7322,13.3775,-6.8385,51.2742,18.95903999999999,17.6481,6.6005,48.9935,16.2348,-3.9454,-14.417,-18.8599,24.8716,14.0389,16.8611,-6.0898,-6.0582,82.45297999999993,48.0611,-17.5078,30.6906,-57.559129999999996,19.1294,-18.1455,10.3737,38.921,-3.4018,33.39985,4.1849,36.7828,20.7505,45.5712,55.9101,18.848,-5.2277,-31.7708,-7.602,67.2913,-67.4981,48.3104,9.1645,33.1917,-9.4549,-64.2015,-16.7135,20.7997,10.7012,21.0746,39.6279,22.9191,12.3861,28.3154,-4.3867,-6.5437,9.4177,0.4399,2.7421,53.3101,20.287,-0.2489,15.3352,-1.4191,-5.5148,26.0256,42.6506,49.0398,12.2709,-22.8064,12.4311,12.9527,38.3573,234.2781,66.661,16.6589,11.4776,27.0567,10.1689,-18.7279,70.2896,13.8417,-39.2168,1.5788,-16.3792,54.5422,26.9082,9.0146,1.6616,43.7965,23.9539,114.5594,1.7746,68.47742,56.2141,-3.3926,23.5016,53.42735999999998,-46.4184,-27.5172,36.1716,21.6711,3.1884,18.2839,-3.0524,12.4387,44.42026999999996,44.064,-4.6529,120.18858999999978,-0.2011,7.3632,-48.5657,49.3538,-35.2584,51.6277,5.4141,25.7613,23.3245,22.3728,1.696,6.3333,-24.43828,-50.939049999999995,-5.0424,30.497239999999998,8.0743,1.8877,-5.4349,-13.309,30.865,166.13551999999945,6.8658,48.8416,-10.2594,7.161,3.6026,-47.8425,1.8224,22.2059,0.0567,6.596,-33.4954,7.6208,5.5714,6.4199,38.2063,-11.5872,-0.1905,53.14992999999999,-30.3875,17.9534,3.9188,21.6832,63.4103,86.4082,13.943,4.1865,0.8378,28.7453,-27.7352,39.0107,31.8019,14.0496,25.4934,50.4733,29.1553,-24.49464,-10.2955,2.4237,-11.4747,7.4865,13.9332,-8.2985,50.2247,29.9342,45.8846,6.172,50.9115,19.7026,7.4275,49.3548,28.7309,-8.1808,-40.1782,5.807,24.7089,43.617,89.4632,-1.949,-25.802,10.131,25.1884,-19.3533,-1.9109,1.6361,-0.0899,26.7171,27.6936,-21.0873,67.6035,7.3657,11.8041,4.1321,108.98482999999995,83.0985,8.8017,6.9484,19.3112,-11.9435,-42.6227,11.2575,33.5135,-11.3619,8.5689,49.62184999999996,13.7076,-29.1728,20.5206,27.0114,73.7694,52.2131,23.2896,-23.9294,58.48263999999998,-6.6876,1.4917,-14.7677,121.05278999999982,-25.0886,93.0009,45.85265999999994,5.444,-0.3002,28.2271,6.4284,-49.3063,10.8249,-8.3026,-2.8185,17.1185,92.2481,4.6455,28.5788,66.2434,-28.4858,14.8842,-6.03819,-10.9695,5.0602,-2.8951,20.0917,0.0,-9.8047,65.543,-34.1607,-46.3398,7.5467,-22.3452,2.4239,17.1666,18.2659,22.9711,47.5961,7.9713,122.7908,-0.3812,-28.2011,112.82818999999981,1.9415,6.8065,-4.0504,57.112079999999935,9.5791,8.5953,15.1094,39.688,-15.6552,-22.2696,-19.6966,-4.8583,12.8122,87.2895,-16.7429,-3.2259,17.3268,-10.689,7.7089,27.3595,-19.4079,-50.5469,-26.1524,3.0627,9.5278,0.0,16.909,-2.4858,-3.4995,-34.9483,8.3125,15.9526,3.4755,6.237,-6.205,14.0849,53.4423,61.6257,48.9694,17.2993,39.2257,-10.8057,-12.2896,78.395,15.8304,12.8816,16.8685,-61.8805,-33.8904,-12.6351,59.2478,10.5374,16.8685,1.8371,0.6265,0.3205,2.9303,23.1959,30.2631,-1.1909,3.8041,12.115,839.8026799999996,41.323919999999994,-27.9235,29.7761,-6.4863,56.6499,14.7047,12.4538,63.2449,-65.03634,32.7809,7.4409,-7.5,27.2635,33.202069999999964,46.997,-76.8546,29.3161,-39.1327,914.5527699999989,72.4987,102.38658999999986,-2.4531,12.4248,31.6206,25.0,20.7658,-35.9822,-16.6084,0.2505,-60.71415,0.0,1.0937,-17.0597,149.1131,5.7696,-9.7505,23.7565,37.3175,-14.2701,44.0769,160.2676,43.1971,-35.9822,27.2635
2024-03-31,26.4771,0.8933,397.9613,81.93352,19.1183,51.5189,30.2215,9.1287,-36.68494,-31.4717,-31.7945,8.9618,20.760189999999973,13.2815,11.6727,3.5386,44.8648,-5.8445,23.8722,-6.3646,-27.7322,13.3775,-6.8385,43.9178,18.95903999999999,17.6481,6.6005,48.9935,16.2348,-3.9454,-10.4433,-18.8599,24.8716,74.7156,15.8979,-6.0898,-6.0582,82.45297999999993,48.0611,-17.5078,30.6906,-57.559129999999996,19.1294,-18.1455,10.3737,38.921,-3.4018,33.39985,4.1849,36.7828,20.7505,45.5712,55.9101,18.848,-5.2277,-31.7708,-7.602,67.2913,-67.4981,48.3104,9.1645,33.1917,-9.4549,-64.2015,-16.7135,20.7997,10.7012,21.0746,39.6279,22.9191,14.7977,28.3154,-4.3867,-6.5437,7.6533,0.4399,2.7421,48.6346,20.287,-0.2489,15.3352,-1.4191,-5.5148,26.0256,42.6506,49.0398,12.2709,-11.6128,12.4311,12.9527,38.3573,234.2781,66.661,16.6589,11.4776,27.0567,10.1689,-18.7279,70.2896,13.8417,-39.2168,1.5788,-16.3792,54.5422,26.9082,9.0146,1.6616,43.7965,23.9539,114.5594,1.7746,68.47742,56.2141,-3.3926,23.5016,53.42735999999998,-46.4184,-27.5172,36.1716,21.6711,3.1884,18.2839,-3.0524,12.4387,44.42026999999996,44.064,-4.6529,120.18858999999978,-0.2011,7.3632,-48.5657,49.3538,-35.2584,51.6277,5.4141,25.7613,23.3245,22.3728,1.696,6.3333,-24.43828,-50.939049999999995,-5.0424,30.497239999999998,8.0743,1.8877,-5.4349,-13.309,30.865,166.13551999999945,6.8658,48.8416,-10.2594,7.161,3.6026,-47.8425,1.8224,22.2059,0.0567,6.596,-33.4954,7.6208,13.9392,6.4199,38.2063,-11.5872,-0.1905,53.14992999999999,-30.3875,17.9534,3.9188,21.6832,63.4103,86.4082,13.943,4.1865,0.8378,28.7453,-27.7352,39.0107,31.8019,14.0496,25.4934,50.4733,44.9371,-24.49464,-10.2955,2.4237,-11.4747,7.4865,13.9332,-8.2985,50.2247,29.9342,45.8846,6.172,50.9115,19.7026,7.4275,49.3548,28.7309,-8.1808,-40.1782,5.807,24.7089,43.617,125.09773999999994,-1.949,-25.802,10.131,32.9032,-19.3533,-1.9109,1.6361,-0.0899,26.7171,27.6936,-21.0873,67.6035,7.3657,11.8041,4.1321,108.98482999999995,83.0985,8.8017,6.9484,19.3112,-11.9435,-42.6227,11.2575,33.5135,-11.3619,8.5689,49.62184999999996,13.7076,-29.1728,20.5206,38.5677,73.7694,1.8706,23.2896,-23.9294,58.48263999999998,-6.6876,1.4917,-14.7677,121.05278999999982,6.5318,93.0009,45.85265999999994,5.444,-0.3002,28.2271,6.4284,-49.3063,10.8249,-8.3026,-2.8185,17.1185,92.2481,4.6455,28.5788,66.2434,-28.4858,14.8842,-6.03819,-10.9695,5.0602,-2.8951,20.0917,0.0,-9.8047,65.543,-34.1607,-46.3398,7.5467,-22.3452,2.4239,17.1666,18.2659,22.9711,47.5961,7.9713,122.7908,-0.3812,-28.2011,112.82818999999981,1.9415,6.8065,-4.0504,57.112079999999935,9.5791,8.5953,15.1094,39.688,-15.6552,-22.2696,-18.6725,-4.8583,12.8122,87.2895,-16.7429,-3.2259,17.3268,-10.689,7.7089,27.3595,-19.4079,-50.5469,-26.1524,3.0627,9.5278,0.0,16.909,-2.4858,-3.4995,-34.9483,8.3125,15.9526,3.4755,6.237,-6.205,14.0849,53.4423,61.6257,48.9694,17.2993,39.2257,-10.8057,-12.2896,78.395,15.8304,12.8816,16.8685,-61.8805,-33.8904,-12.6351,59.2478,33.1647,16.8685,1.8371,0.6265,0.3205,8.8088,23.1959,30.2631,-1.1909,3.8041,12.115,839.8026799999996,41.323919999999994,-27.9235,29.7761,-6.4863,56.6499,14.7047,12.4538,63.2449,-65.03634,32.7809,7.4409,-7.5,27.2635,33.202069999999964,46.997,-76.8546,29.3161,-39.1327,914.5527699999989,72.4987,102.38658999999986,-2.4531,-4.5336,30.7218,25.0,20.7658,-35.9822,-16.6084,0.2505,-60.71415,0.0,-10.7089,-17.0597,149.1131,5.7696,-9.7505,23.7565,37.3175,-14.2701,44.0769,160.2676,43.1971,-35.9822,27.2635
