Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,AVGO,TSLA,LLY,JPM,XOM,UNH,V,PG,JNJ,COST,MA,HD,MRK,WMT,ABBV,BAC,CVX,NFLX,KO,AMD,ADBE,CRM,PEP,ORCL,LIN,QCOM,WFC,TMO,ACN,CSCO,TXN,MCD,AMAT,INTU,AMGN,VZ,DIS,CAT,GE,ABT,IBM,PFE,PM,DHR,CMCSA,GS,SPGI,NOW,UNP,INTC,ISRG,NEE,HON,AXP,RTX,T,LOW,COP,BKNG,MS,PGR,MU,TJX,VRTX,LRCX,C,ETN,ADI,ELV,BLK,PLD,REGN,SYK,BSX,CB,MDT,MMC,KLAC,UPS,PANW,BAC.1,LMT,ADP,DE,AMT,BX,CI,TMUS,SCHW,FI,GILD,MDLZ,SO,NKE,BMY,SNPS,MO,ICE,SBUX,ANET,DUK,WM,ZTS,CL,APH,KKR,EOG,SHW,CDNS,CVS,EQIX,MCK,TT,CMG,CME,NXPI,MCO,PH,TGT,PNC,FDX,SLB,USB,TDG,CSX,ITW,BDX,EMR,GD,FCX,CTAS,MSI,AON,WELL,PYPL,HCA,ECL,NOC,ORLY,ROP,APD,MAR,PSX,AJG,MPC,PCAR,MMM,F,COF,GM,TFC,HLT,NEM,WMB,NSC,EW,ADSK,AIG,DHI,AZO,TRV,O,SPG,DLR,MCHP,AEP,SRE,URI,ROST,AFL,KMB,OKE,VLO,PSA,TEL,BK,JCI,HUM,ALL,CCI,PRU,LHX,MET,CPRT,DXCM,D,FIS,GWW,LEN,RSG,IQV,KMI,CMI,MPWR,SMCI,VRSK,STZ,PAYX,NUE,AME,MSCI,FAST,IDXX,A,PWR,PCG,CTSH,FANG,GIS,COR,FTNT,SYY,PEG,ACGL,MNST,EXC,BKR,YUM,KR,DFS,IT,EA,EXR,CNC,ODFL,GLW,VMC,DD,XYL,LULU,BIIB,HAL,ED,EFX,HPQ,ON,ADM,CHTR,HIG,CDW,ROK,DVN,PPG,HWM,CSGP,XEL,RMD,WAB,MTD,AVB,TSCO,HSY,DAL,EIX,IRM,MTB,WTW,EBAY,FITB,ANSS,AWK,FTV,KHC,NVR,DG,HPE,PHM,GRMN,NTAP,DOV,TROW,WEC,GPN,STT,CHD,LYB,IFF,KEYS,DTE,EQR,TTWO,NDAQ,ETR,WST,CAH,ZBH,TER,FSLR,SBAC,DECK,EL,WDC,DLTR,BRO,TYL,AXON,ES,VTR,PPL,PTC,RJF,SYF,INVH,CPAY,LDOS,RF,HBAN,FE,CTRA,GDDY,STX,HUBB,ARE,GPC,APTV,AEE,CBOE,BALL,ULTA,STLD,CFG,WBD,TDY,J,SWKS,PFG,MKC,CCL,ATO,WAT,ESS,HOLX,CNP,OMC,LH,TXT,COO,BAX,AVY,CMS,NTRS,ALGN,TSN,EG,PKG,DRI,WRB,BBY,EXPD,EXPE,CLX,MAA,MOH,ZBRA,FDS,DGX,LUV,MAS,IP,EQT,K,IEX,UAL,DOC,KEY,AKAM,GEN,SNA,CAG,CE,DPZ,TRMB,KIM,VTRS,LNT,NI,POOL,RVTY,JBL,SWK,CF,JBHT,PNR,KMX,NDSN,POOL.1,EVRG,HST,UDR,EPAM,SJM,JKHY,QRVO,CPT,TECH,JNPR,EMN,IPG,AES,MGM,LW,ALLE,CRL,UHS,ALB,AOS,REG,HII,NWSA,FFIV,TFX,CHRW,TAP,MOS,GNRC,INCY,TPR,BXP,CPB,HRL,HSIC,PNW,BBWI,MKTX,WBA,FRT,BF.B,BWA,HAS,ETSY,PAYC,FMC,IVZ,DVA,AAL,MHK,BEN,RL,BIO,PARA
2015-01-31,1.65976,0.93475,1.23299,7.3863,1.14342,1.16427,0.56504,1.58227,2.36526,1.10141,2.25411,1.30154,1.40862,3.06002,2.8368,2.57395,1.34663,1.31214,2.57179,2.78028,1.00007,0.40676,3.27861786516854,3.12115,3.46616,3.9186173626373626,2.39075,3.15109,3.11492,1.72953,1.77539,1.13357,1.61922,1.46779,1.92974,1.74866,1.97467,2.67007,1.58065,2.36517,1.54158,1.34907,1.3948,1.67877,1.84944,1.89338,1.53331,4.08688,4.39473,1.38449,1.30819,1.36646,1.47368,7.32799,1.24294,1.52178,2.62316,3.07388,1.58111,1.20379,1.74234,2.90034,1.18577,9.31833,0.89478,0.98206,1.78695,0.63464,1.66433,20.53575,1.29788,0.56118,1.20957,1.51817,1.28321,1.21805,5.74829,1.95424,2.28761,1.68352,1.30625,2.11367,1.45619,1.45165,1.886,2.90374,0.40676,1.57636,2.44094,1.75119,1.9923,0.66508,1.12558,2.13247,1.22198,1.68576,0.35053,1.65916,4.9571,1.6787,2.43264,1.71893,2.38493,1.1894,1.48668,1.46516,4.19312,2.82353,2.25616,2.83217,2.16835,2.31306,14.1215,1.61799,1.73982,1.4199,1.30557,1.12016,1.34787,1.91756,1.78416,0.72682,1.49947,1.19872,1.72354,2.19112,1.10875,1.18578,1.8844,2.11444,1.52701,1.41103,2.32095,1.65912,1.73961,0.81366,1.93992,4.44003,1.22848,8.83991,1.5651831304347825,1.14306,1.55766,2.05218,1.2923,1.631,1.62834,1.56256,1.23445,1.31513,1.17207,1.37145,2.04695,0.96905,1.62203,0.49875,1.33165,1.40093,3.8871935820895516,2.92217,1.4158,2.19757,4.64717,1.09811,0.91118,1.20549,1.32347,10.13201,5.1081,15.93218,1.52232,3.5079,3.04252,0.61016,1.65365,1.56426,2.86956,5.87405,1.19097,6.4278,1.1919,1.77621,0.95604,1.798,1.37467,3.64115,0.63756,2.2062051304347823,1.01251,1.50035,5.222624712643678,3.33105,1.54441,1.54401,0.95317,3.53367,1.48066,3.32144,0.88342,1.55989,1.06138,2.07968,1.49532,2.34678,1.46695,1.38359,2.36566,1.44033,2.48684,2.0163,0.97736,2.26138,1.1068,0.59978,2.886,1.58267,3.57928,2.6302,3.06293,1.81346,1.89423,6.2471,0.5600648695652174,2.05483,2.0187,1.16076,1.73873,0.93748,3.56367,1.02585,0.97657,1.81043,1.2534,1.07168,1.42667,1.9415,1.27831,0.90734,5.48689,1.9648,3.32967,0.74352,1.07452,60.15175,0.97058,1.05567,1.67044,3.91869,1.43469,1.0748186086956524,2.86772,3.7261,1.86526,1.45929,1.89945,2.87206,1.63532,2.3835,0.42022,5.36568,3.26853,1.16641,2.40703,1.4811,2.41772,2.07255,2.40971,1.896270347826087,2.50420091954023,1.90637,1.19342,1.7298857391304348,1.55263,2.23642,1.31588,1.39773,1.29749,3.92557,1.45287,1.64205,2.56521,1.07801,1.95665,1.68956,3.2079,6.89997,0.74001,1.42755,8.03999,1.5838700000000001,1.6501,2.11423,1.64658,5.1287516250000005,17.13561,1.05731,2.05202,1.28526,1.27885,1.65443,2.11561,2.4995,3.38501,8.99975,10.55054,0.93684,0.95531,2.82968,14.618387478260868,1.2077,1.782383565217391,1.50621,1.0968,4.536630476190476,2.02885,0.7282318260869567,1.62787,2.01606,9.22336,2.37748,0.85262,2.14008,1.89065,1.50267,1.55197,1.56331,0.82577,0.78389,2.21152,1.09369,0.78753,0.97252,2.69869,0.82312,2.7284,2.20079,11.6331,2.24901,5.33991,2.26848,1.76109,1.12132,1.40352,2.77596,1.46367,3.04652,1.91293,1.52053,1.23788,1.15714,1.16302,1.78109,1.48431,1.0108,2.07381,1.28079,3.42508,7.392613913043479,0.80873,1.8895,1.91802,1.57727,0.36686,1.72279,1.00141,1.37618,3.65506,1.32589,0.10834,7.65308,1.81356,1.3947,1.79692,1.47391,1.89511,1.16633,2.06012,1.07397,11.68558,0.97953,3.42315,2.98587,1.35578,1.55892,0.81553,1.73522,0.99194,1.57455,0.99447,1.53144,1.11179,1.35578,5.90789,2.02456,34.71484,0.83622,2.89744,1.94228,0.62027,6.58307,2.26009,1.17853,1.11627,1.43052,2.21506,1.04509,2.0764685217391303,2.1412746086956522,1.96565,1.36377,1.17643,0.86206,9.92301,0.60408,3.26449,1.12301,1.45971,1.97723,4.93612,0.84357,1.20194,3.718535094339623,1.69188,11.20885,4.52972,2.84189,2.15326,4.19818,1.92162,1.76285,1.37762,5.28806,3.08077,1.03235,1.32545,5.152578869565217,3.76332,1.3512,1.08018,2.08834,0.15156,1.51068,1.30929,1.49313,3.27994,1.09078
2015-02-28,1.88252,1.04537,1.37456,7.3863,1.20965,1.24564,0.68082,4.13369,2.06914,1.30207,3.87503,1.62141,1.48449,3.09044,2.97454,2.66003,1.48391,1.43977,2.33099,3.28618,0.91446,0.62261,3.27861786516854,3.47845,3.97794,3.9186173626373626,2.91323,3.94309,3.20557,1.81046,1.89469,1.30574,1.79458,1.45189,2.04438,1.92938,2.17388,2.88285,1.64447,2.60186,1.60387,1.48402,1.39573,1.76656,2.14918,2.01714,1.49675,4.10561,4.39473,1.46568,1.46007,1.52045,1.61416,7.32799,1.27965,1.52935,2.4559,2.95301,1.66295,1.33929,1.88796,3.00368,1.20396,15.35529,1.20805,1.03578,1.81548,0.66352,1.81334,20.53575,1.4001,0.51456,1.48159,1.70118,1.38291,1.37529,5.50118,2.05378,2.37735,1.88871,1.38226,2.31761,1.48866,1.53338,2.01885,2.90374,0.62261,1.67453,2.68429,1.99443,2.31496,0.67508,1.22356,2.3925,1.25113,1.80747,0.5426,2.24526,4.6189,1.78919,2.26586,1.82713,2.52755,1.18822,1.57812,1.56062,3.4486,3.14422,2.36804,3.10725,2.27816,1.95847,30.50183,1.70137,1.82131,1.42789,1.63054,1.10587,1.37736,1.85114,2.00112,0.71683,1.62746,1.26174,1.75382,2.42636,1.16038,1.24966,2.05594,2.14637,1.49616,1.49498,2.89231,1.89522,1.89139,1.25115,2.05774,2.67398,1.37423,7.58463,1.5651831304347825,1.14505,1.74141,2.38588,1.40471,1.76951,1.67339,1.53067,1.32983,1.34671,1.63567,1.34796,2.06215,1.08207,1.72356,0.46563,1.44373,1.62146,3.8871935820895516,4.81087,1.50985,2.17423,5.21106,1.08017,1.03376,1.29671,1.38074,14.9484,4.88658,11.83044,1.69238,3.22564,2.82924,0.68598,1.88047,2.50755,2.73958,5.87405,1.62791,6.24359,1.2919,1.55999,1.04988,1.71172,1.46619,3.63273,0.68748,7.92378,1.19143,1.51818,5.222624712643678,3.23521,1.71022,1.56182,1.07197,4.15474,1.53975,3.44602,1.1113,1.40041,0.98541,2.17206,1.55313,2.5513,1.52551,1.68643,2.19718,1.35589,2.50626,2.11596,1.0268,2.50817,1.23934,0.65098,3.11306,1.70224,3.66479,2.56735,2.35065,1.43112,1.92273,3.47091,0.5600648695652174,2.16307,2.06907,1.30165,2.00561,0.97713,5.63094904347826,1.29915,1.1929,1.76509,2.13879,1.6389020869565214,1.82862,1.95111,1.33299,1.04414,4.9818,2.05197,2.41249,0.99507,1.10743,94.22687,0.99775,1.2298,1.80035,5.52808,1.97787,1.0748186086956524,4.93469,3.61009,1.92169,1.62482,1.9168,3.37586,1.78622,2.4208,0.45083,5.09607,3.17423,1.23789,1.96212,1.69236,1.9634,2.16703,2.3351,1.896270347826087,2.50420091954023,2.0173,1.31147,1.7298857391304348,1.72323,1.8551,1.52726,1.44587,1.37503,3.40117,1.52858,1.75408,2.69756,1.16749,2.17169,1.87115,3.26123,6.96261,0.60924,1.53959,15.02198,1.83114,1.74441,2.14216,1.74245,24.24433,17.13561,1.25022,2.7514,1.48182,1.541,1.736,2.56839,2.2921,2.88515,8.30593,30.31018,0.97175,1.04026,2.48602,14.618387478260868,1.32303,1.782383565217391,1.6528,1.20312,4.536630476190476,3.41255,0.7282318260869567,1.7589,2.16359,8.46372,2.79836,0.96286,2.48067,1.91388,1.48398,1.6497,1.04713,0.86352,0.84755,2.34625,1.14218,0.8321,1.06297,2.84891,0.82546,2.54164,2.22641,10.8664,2.44923,4.71441,2.41303,1.68053,1.17499,1.46384,2.77318,2.04288,2.74452,1.86212,1.63052,1.0220196703296702,1.19456,1.34216,1.85712,1.5053,1.09021,2.50084,1.42779,3.34933,7.392613913043479,0.8285,1.9424,2.08166,1.55573,0.39763,1.44101,0.96439,1.50421,4.90954,1.41855,0.11158,6.96896,1.92958,1.63827,2.25405,1.56975,2.17204,1.29694,2.04202,1.21116,8.94349,0.99213,3.08107,3.01991,1.46262,1.65143,0.86934,2.01569,0.67475,1.69104,1.11501,1.65499,1.1666,1.46262,5.36026,2.69865,41.91664,1.08676,2.99514,2.02528,0.58274,6.14823,2.45715,1.15622,1.15243,1.62125,2.32172,1.19261,2.0764685217391303,1.51906,2.15193,1.50637,1.42912,0.91381,10.52326,0.78093,3.11898,1.18801,1.66449,2.00949,6.03407,1.14649,1.30449,3.718535094339623,1.96348,10.4799,6.25394,3.16444,2.13568,3.76161,2.11511,1.84685,1.62399,5.12583,3.39616,1.19407,1.76331,5.152578869565217,3.62315,1.682,1.21458,1.84408,0.20099,1.1838,1.4498,1.6029,4.03746,1.10269
2015-03-31,1.74913,1.05413,1.31054,7.3863,1.21839,1.32203,0.61694,5.43633,2.185,1.30038,4.310466219512195,1.74415,1.434,3.06265,2.96075,2.5662,1.44489,1.45624,2.33112,3.298,0.94066,0.60392,3.27861786516854,3.37636,3.74321,3.9186173626373626,2.50681,3.72392,3.10439,2.02393,1.75554,1.33963,1.79196,1.50234,2.14294,1.67259,2.11003,2.9368,1.48289,2.58437,1.6344,1.47392,1.52756,1.70608,2.05667,1.95824,1.48369,4.51296,4.39473,1.43624,1.38633,1.50328,1.6208,7.32799,1.17331,1.67384,2.25373,2.99463,1.68831,1.09755,1.82206,3.03393,1.20163,14.90461,1.14058,0.55929,1.82765,0.62895,1.85857,20.53575,1.19701,0.50744,1.45684,1.82561,1.45785,1.40617,5.46093,2.10109,2.35669,1.91378,1.35422,2.36917,1.49923,1.37604,1.88371,2.83496,0.60392,1.69889,2.58936,1.62406,2.15694,1.02896,1.297,2.67105,1.31269,1.83784,0.43335,2.19779,4.59498,1.89711,2.41879,1.82359,2.19094,1.13501,1.60155,1.56279,3.51704,3.12979,2.37114,3.12012,2.37364,1.94979,5.784190470588236,1.67316,1.83634,1.40619,1.73512,1.12706,1.41318,1.8335,1.94867,0.8491,1.7592,1.23456,1.58474,2.17276,0.82118,1.42276,1.97701,2.14578,1.50918,1.47147,2.27945,1.92257,1.84984,0.51187,1.87261,2.6607,1.32278,7.60452,1.5651831304347825,1.20859,1.73288,2.31749,1.45945,1.83552,1.62183,1.48328,2.03028,1.4105,1.22327,1.32816,2.03532,1.07059,1.64129,0.41125,1.48601,1.7313,3.8871935820895516,5.64216,1.37264,2.32809,4.76057,1.07108,1.17099,1.34378,1.38955,15.68113,5.00473,11.66171,1.62198,3.15097,2.48071,0.70683,1.8706,2.57845,2.69126,5.87405,1.47647,6.30619,1.28277,1.28992,1.05519,1.85304,1.48001,3.4736,0.68288,7.92378,1.18595,1.52427,5.222624712643678,3.17807,1.7238,1.63531,1.59975,4.14568,1.63487,4.57452,1.09165,1.39838,0.81447,2.09626,1.57652,2.47155,2.04733,1.66637,2.39272,1.40411,2.47032,1.83925,1.01998,2.46634,1.24323,0.74567,3.37877,1.85553,3.8109,2.34585,3.7872,1.485,1.86554,5.15216,0.5600648695652174,2.10656,2.2091,1.37535,1.98552,1.00503,7.66146,1.40973,1.18038,1.64787,2.16301,1.6389020869565214,1.87057,1.79801,1.38559,5.61362,5.07328,2.044,2.53322,0.94978,1.12235,59.86579,1.01889,1.24942,1.80439,12.62717,2.08807,1.0748186086956524,4.90174,3.27667,2.18012,1.62857,2.00981,3.7844,1.72416,2.35419,0.45844,4.94997,3.15091,1.17452,2.07098,1.69021,2.13314,2.22606,2.44197,1.896270347826087,2.50420091954023,2.01224,1.44781,1.7298857391304348,2.88024,1.78446,1.2845,1.41334,1.3479,3.30149,1.52817,1.80914,2.70794,1.40818,2.09148,1.85171,3.31518,7.02896,0.58496,1.55923,4.5945814,2.03729,1.89952,2.07684,1.72479,24.35875,15.18053,1.31095,2.7881,1.35241,1.56039,1.78217,2.59335,2.3536,2.80649,8.1442,29.97323,0.99042,1.04032,7.73153,14.618387478260868,1.32201,2.43117,1.6021,1.20454,20.8279,4.69859,0.7282318260869567,1.53785,2.08412,8.65169,2.11301,0.99523,2.45956,2.00809,1.46909,1.66411,1.4352,0.8384,0.81252,2.48354,1.18036,0.93342,1.06701,2.95386,0.88707,2.64905,2.39786,11.51266,2.49833,4.62414,2.3674,1.73056,1.1748,1.58801,2.7808,1.57007,2.77236,1.73409,1.53381,1.0220196703296702,1.17429,1.2715,1.60925,1.52557,1.16232,2.42139,1.43089,3.4179,7.392613913043479,0.87658,1.80885,2.09895,1.78302,0.40192,1.53854,0.95404,1.46272,5.03192,1.39433,0.11747,6.96805,1.97217,1.6854,2.0939,1.56148,2.19526,1.27221,2.02228,1.17538,9.79472,1.08499,3.05272,3.21331,1.47509,1.80877,0.90113,2.01524,0.58185,1.67092,1.05811,1.70108,1.19186,1.47509,5.86082,3.32243,39.027,1.02785,2.97163,2.16102,0.66477,6.67485,2.52668,1.09921,1.0835,1.61167,2.27334,1.22368,2.0764685217391303,1.42139,2.22502,1.56353,1.63843,0.95003,10.45802,0.77243,2.9245,1.11893,1.73057,1.98086,5.9461,0.77064,1.28861,3.718535094339623,1.96348,10.17564,6.24516,3.07797,2.13625,3.60991,2.19595,1.69723,1.65125,5.78833,3.37907,1.18414,1.7899,5.152578869565217,3.60953,1.6119,1.24388,2.00517,0.21974,1.23035,1.39338,1.61341,4.29143,1.12578
2015-04-30,2.09365,0.94906,1.39008,7.3863,1.22851,1.23815,0.65517,9.82401,2.29054,1.51899,4.310466219512195,1.55872,1.29753,3.15186,2.92175,2.42229,1.42043,1.38623,2.57179,3.02417,1.04445,1.36404,3.27861786516854,7.4258,4.26941,3.9186173626373626,2.05286,3.94309,3.54933,2.09222,1.97923,1.18506,1.84675,1.35653,2.08727,1.63212,1.83725,3.09192,1.33981,2.55835,1.47643,1.33696,1.61437,2.08459,2.79597,1.99163,1.42112,3.76724,4.39473,1.44259,1.2749,1.58182,1.56183,7.32799,1.19029,1.81509,2.20714,2.86233,1.54269,1.1784,1.74481,3.56567,1.11814,9.74513,1.25167,0.65923,1.74437,0.68708,1.71713,20.53575,1.307,0.46212,1.52174,1.792,1.33564,1.38021,4.50086,2.1279,2.13405,1.96361,1.27197,2.30943,1.42764,1.43201,2.11985,2.90374,1.36404,1.55094,2.4564,2.01425,2.16069,1.3535708333333334,1.19851,0.87712,1.22369,1.79638,0.41645,2.31513,4.20743,1.92889,2.55913,1.84839,2.11745,1.14697,1.60152,1.41845,3.52215,2.84375,2.29076,3.12685,2.66333,1.86944,5.784190470588236,1.55655,1.7961,1.34712,1.62552,1.1131,1.34576,1.63979,1.96022,0.72156,1.82807,1.43587,1.49896,2.23324,0.81363,1.70745,2.26297,2.02436,1.66254,1.60004,1.79862,2.18401,1.80537,1.24728,1.84505,2.42652,1.33593,6.9103,1.5651831304347825,1.16883,1.70434,2.27737,1.43413,1.74462,1.47541,1.53431,1.41904,1.70681,1.75133,1.38967,2.04872,0.52815,1.72678,0.38086,1.50355,1.70358,3.56149,4.37249,1.74171,2.05439,3.47494,1.07594,0.8811,1.32296,1.32272,13.32588,4.86915,12.87773,1.58069,3.28129,2.41547,0.69607,1.75533,1.71806,3.04904,5.87405,0.97487,5.87619,1.33735,0.95937,1.08758,1.64794,1.44251,3.49964,0.70958,7.92378,1.08355,1.45222,15.37779,3.24181,1.63756,1.72003,1.41359,4.18333,1.65999,4.8641,1.10294,1.23819,0.61685,2.13126,1.9983,2.41052,2.00964,1.64935,2.2255,1.43101,2.05092,1.87491,1.03979,2.12371,1.16864,0.87583,3.30057,1.57413,3.55016,2.45333,3.7449,1.43221,1.98061,3.3835,0.5600648695652174,2.10181,2.04979,1.32606,1.97693,1.68288,7.51388,1.30877,1.04874,1.63353,2.16459,1.6389020869565214,1.98007,1.78343,1.19288,1.99146,5.71685,2.00472,2.31386,0.91055,1.28034,58.60197,0.96463,1.2869,1.94464,8.62396,1.91813,1.0748186086956524,3.85284,3.16726,1.94482,1.48878,1.93839,3.69681,1.73006,2.18464,0.45469,5.36568,2.16946,1.19893,2.09218,1.61216,2.29257,2.17244,2.50975,1.896270347826087,2.50420091954023,2.49844,1.3929,1.7298857391304348,2.68334,1.58356,1.16116,1.7297,1.33213,3.27108,1.59463,1.78751,2.64946,2.34435,2.2204,1.25084,3.25545,6.71647,0.82408,1.55901,4.5945814,1.68923,1.7255,1.8748,1.53513,21.56244,17.13561,1.27977,2.77181,1.63011,1.52557,1.83249,2.66485,2.33704,2.63982,7.96567,26.2284,1.02172,0.99777,4.90417,14.618387478260868,1.35502,2.41263,1.7779,1.75361,4.536630476190476,3.05472,1.59175,1.50561,1.98557,7.43974,1.98386,1.02825,2.38721,2.12079,1.52453,1.63246,1.34355,1.0089,0.87011,2.41986,1.21982,0.87578,1.07843,2.74007,0.78488,2.5771,2.23925,10.9583,2.29827,6.76664,2.37939,1.50398,1.08272,1.48962,2.62138,1.84959,2.58711,1.71658,1.70606,1.0220196703296702,1.20121,1.31113,1.46451,1.41937,1.07396,2.45405,1.32941,3.65058,7.392613913043479,0.71338,1.66579,2.07508,1.53365,0.36131,1.30147,0.98575,2.22992,4.30356,1.38826,0.112,6.30029,1.96369,1.79755,2.42046,1.64276,2.1713,1.54571,2.02453,1.16313,8.79118,1.37381,2.91995,3.03278,1.33919,1.77879,0.86798,2.02371,0.73208,1.5949,1.35125,1.44124,1.21812,1.33919,5.70392,5.14225,39.21137,1.04415,2.90335,2.05651,0.51003,6.61373,2.43215,1.07874,1.16017,1.40335,2.32172,1.32124,2.0764685217391303,2.35654,2.02168,1.47899,1.98337,1.02366,9.72509,0.7245,3.0041,1.1195,1.68435,1.79452,7.33099,1.08254,1.16849,5.87599,1.96348,8.82872,5.94698,2.99606,2.14888,3.29878,2.15626,1.67315,1.57637,5.39805,3.46367,1.1605,1.99785,5.152578869565217,3.55887,1.72344,1.30642,2.19257,0.21529,1.14456,1.59605,1.63417,4.26825,1.13828
2015-05-31,2.02111,0.98724,2.27228,7.3863,1.21792,1.24505,0.80226,4.53036,2.68829,1.58918,8.43785,1.68541,1.44448,3.05184,2.99183,2.35538,1.46543,1.47968,2.41902,2.4799,1.12381,1.41185,3.27861786516854,9.02925,4.30723,3.9186173626373626,2.12623,3.60301,3.69678,2.08499,2.06523,1.21386,1.89387,1.48466,2.16279,1.6165,1.90847,2.96862,1.30596,2.17739,1.51465,1.35383,1.49006,1.88816,2.8873,2.03921,1.54655,3.83849,4.39473,1.71397,1.21401,1.63965,1.55815,7.32799,1.18651,1.75907,2.06069,2.89241,1.59216,1.22003,1.77456,3.46795,1.11297,8.7908,1.16764,0.66936,1.72231,0.71209,1.66991,20.53575,1.41756,0.41507,1.58797,1.92922,1.48052,1.41687,4.97884,2.15814,2.20664,1.94107,1.26685,2.18615,1.55822,1.45272,2.09547,2.69224,1.41185,1.60877,2.47464,2.90012,2.29179,1.3535708333333334,1.31439,0.93332,1.26062,1.79468,0.39697,2.85395,4.22376,1.95527,2.49026,1.9427,2.1661,1.09301,1.67159,1.46829,3.49974,3.0484,2.41604,3.11072,2.74414,1.07269,59.89267,1.47712,1.90369,1.33274,3.10038,1.20439,1.32868,1.63622,1.87411,0.84615,1.76537,1.59601,1.30095,2.32776,0.83017,1.63605,2.27752,1.97592,1.61339,1.75224,1.55088,2.40554,1.83302,1.04802,1.94939,3.09837,1.3661,6.22308,1.5651831304347825,1.46687,1.74629,2.32081,1.46607,1.81506,1.6736,1.46397,1.42001,1.7295,1.84619,1.34957,2.08531,0.50706,1.78256,0.39367,1.54848,1.71247,3.60457,4.27168,1.64705,2.11566,3.03194,1.12528,0.90654,1.25911,1.20762,13.21139,4.76057,10.54652,2.10317,3.31203,2.37657,0.73875,1.64386,1.48321,3.02519,5.87405,0.98634,6.07512,1.38658,0.98411,1.13192,1.82488,1.3565,4.67602,0.7163,7.92378,1.06055,1.59445,18.45125,3.05387,1.6655,1.66282,1.43796,4.152,1.73781,4.67177,1.07933,1.30838,0.71404,2.01762,1.93462,2.46134,1.74097,1.6543,2.27633,1.39853,2.2432,1.85125,1.11072,2.20628,1.27734,0.86954,3.24207,1.43227,3.75833,2.55137,3.40698,1.50616,1.6953,2.64388,0.5600648695652174,2.13602,1.99757,1.32375,2.01595,1.73416,8.01161,1.54147,1.00441,1.63275,1.52353,1.6389020869565214,1.97905,1.65177,1.28665,2.10081,5.65493,2.07504,2.27652,0.79577,1.3756,19.83839,0.97316,1.65963,2.0199,6.88048,1.923,1.0748186086956524,4.04277,3.12846,1.806,1.58999,1.85203,7.1582,1.75916,2.20698,0.43992,5.00914,2.30006,1.21685,2.06179,1.7062,2.32036,1.88725,2.46581,1.896270347826087,2.50420091954023,2.56269,1.39122,1.7298857391304348,2.67023,1.59986,1.65373,1.96969,1.27576,2.9501,1.67808,1.80104,2.67924,2.29111,2.57542,2.88246,3.32691,6.36922,1.45909,1.74029,4.5945814,1.7255,1.80903,1.70592,1.53784,19.26056,17.13561,1.20689,2.64178,1.6289,1.49835,1.89776,2.65458,2.45587,2.58304,7.83722,13.92019,1.10065,1.02824,10.93424,14.618387478260868,1.26367,2.15325,1.82493,2.21207,4.536630476190476,3.04085,1.15072,1.28927,1.98939,6.55267,1.99882,1.06471,2.41028,2.06674,1.53219,1.54511,1.208,1.04142,0.98599,2.32702,1.22614,0.90344,1.09172,2.82293,0.85385,2.47416,2.39122,10.32109,2.43067,4.37563,2.34444,1.48079,1.11187,1.51971,2.04667,2.06485,2.55952,1.74439,1.75912,1.94112,1.23921,1.31094,1.47844,1.42469,1.10773,2.43856,1.59471,3.63301,3.77562,0.7745,1.27444,2.10895,1.70922,0.34135,1.25807,0.95163,2.00797,4.50165,1.41083,0.10455,5.64961,1.97321,1.86499,2.17253,1.70702,2.28526,1.65066,2.06287,1.22257,8.76463,1.32994,2.79335,3.53396,1.36788,1.85395,0.947,1.96047,0.77522,1.54033,1.39418,1.50153,1.19074,1.36788,5.7065,4.248,29.28533,1.14731,2.75371,2.04841,0.91534,6.75958,2.24302,1.13683,1.46908,1.38634,2.05868,1.09099,2.0764685217391303,2.42519,2.10183,1.63502,1.58029,1.30771,9.35795,0.69981,2.74449,1.18343,1.79642,1.78781,11.98191,0.7464,1.12662,5.59403,1.68494,9.38985,6.49062,2.31679,2.12063,3.14859,2.15976,1.72382,1.63176,4.58441,3.69243,1.27303,1.74719,5.152578869565217,3.39098,1.68332,1.19721,2.14701,0.19797,2.45946,1.56965,1.61543,3.87051,0.98096
